entry,at,order
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T13:26:36.732Z,176761959673200
"""LIT @ Mw0SATaN53"" calls 17550",2026-01-05T13:26:35.223Z,176761959522300
"""zxc @ u341hEhZ9E"" bets 17550",2026-01-05T13:26:33.537Z,176761959353700
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T13:26:30.815Z,176761959081500
"""LIT @ Mw0SATaN53"" checks",2026-01-05T13:26:28.990Z,176761958899000
"Turn: 6♠, 9♥, 10♥ [2♠]",2026-01-05T13:26:27.566Z,176761958756600
"""블몬 @ eLlYR19TDN"" calls 5400",2026-01-05T13:26:26.717Z,176761958671700
"""LIT @ Mw0SATaN53"" calls 5400",2026-01-05T13:26:25.130Z,176761958513000
"""zxc @ u341hEhZ9E"" bets 5400",2026-01-05T13:26:23.750Z,176761958375000
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T13:26:20.538Z,176761958053800
"""LIT @ Mw0SATaN53"" checks",2026-01-05T13:26:18.765Z,176761957876500
"Flop:  [6♠, 9♥, 10♥]",2026-01-05T13:26:16.824Z,176761957682400
"""zxc @ u341hEhZ9E"" calls 2400",2026-01-05T13:26:16.019Z,176761957601900
"""블몬 @ eLlYR19TDN"" calls 2400",2026-01-05T13:26:14.832Z,176761957483200
"""LIT @ Mw0SATaN53"" raises to 2400",2026-01-05T13:26:12.956Z,176761957295600
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T13:26:10.245Z,176761957024500
"""zxc @ u341hEhZ9E"" calls 400",2026-01-05T13:26:05.531Z,176761956553100
"""jho @ t3NhL8TnYz"" folds",2026-01-05T13:26:04.310Z,176761956431000
"""블몬 @ eLlYR19TDN"" posts a big blind of 400",2026-01-05T13:25:59.184Z,176761955918408
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-05T13:25:59.184Z,176761955918407
"Your hand is 3♣, Q♥",2026-01-05T13:25:59.184Z,176761955918403
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (515867) | #3 ""jho @ t3NhL8TnYz"" (641260) | #5 ""zxc @ u341hEhZ9E"" (282757) | #6 ""Justin @ g0FfVCh6gI"" (486650) | #7 ""LIT @ Mw0SATaN53"" (323466)",2026-01-05T13:25:59.184Z,176761955918401
"-- starting hand #292 (id: 1ny7r2limjrj)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T13:25:59.184Z,176761955918400
-- ending hand #291 --,2026-01-05T13:25:53.181Z,176761955318103
"""블몬 @ eLlYR19TDN"" shows a 8♣, 10♣.",2026-01-05T13:25:53.181Z,176761955318102
"""LIT @ Mw0SATaN53"" collected 323466 from pot with Straight, 8 High (combination: 8♦, 7♦, 6♦, 5♥, 4♣)",2026-01-05T13:25:53.181Z,176761955318101
"""LIT @ Mw0SATaN53"" shows a 4♣, 7♦.",2026-01-05T13:25:53.181Z,176761955318100
"""블몬 @ eLlYR19TDN"" calls 150033",2026-01-05T13:25:52.348Z,176761955234800
"""LIT @ Mw0SATaN53"" raises to 150033 and go all in",2026-01-05T13:25:49.799Z,176761954979900
"""jho @ t3NhL8TnYz"" folds",2026-01-05T13:25:43.993Z,176761954399300
"""블몬 @ eLlYR19TDN"" raises to 46800",2026-01-05T13:25:42.317Z,176761954231700
"""LIT @ Mw0SATaN53"" bets 23400",2026-01-05T13:25:37.300Z,176761953730000
"River: 8♦, 8♠, 5♥, 6♦ [Q♥]",2026-01-05T13:25:30.226Z,176761953022600
"""jho @ t3NhL8TnYz"" checks",2026-01-05T13:25:29.365Z,176761952936500
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T13:25:23.977Z,176761952397700
"""LIT @ Mw0SATaN53"" checks",2026-01-05T13:25:22.676Z,176761952267600
"Turn: 8♦, 8♠, 5♥ [6♦]",2026-01-05T13:25:20.517Z,176761952051700
"""블몬 @ eLlYR19TDN"" calls 5400",2026-01-05T13:25:19.703Z,176761951970300
"""LIT @ Mw0SATaN53"" calls 5400",2026-01-05T13:25:17.829Z,176761951782900
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T13:25:15.416Z,176761951541600
"""jho @ t3NhL8TnYz"" bets 5400",2026-01-05T13:25:08.813Z,176761950881300
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T13:25:02.253Z,176761950225300
"""LIT @ Mw0SATaN53"" checks",2026-01-05T13:25:01.080Z,176761950108000
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T13:24:59.867Z,176761949986700
"Flop:  [8♦, 8♠, 5♥]",2026-01-05T13:24:57.928Z,176761949792800
"""블몬 @ eLlYR19TDN"" calls 1800",2026-01-05T13:24:57.052Z,176761949705200
"""LIT @ Mw0SATaN53"" calls 1800",2026-01-05T13:24:55.224Z,176761949522400
"""Justin @ g0FfVCh6gI"" calls 1800",2026-01-05T13:24:54.149Z,176761949414900
"""zxc @ u341hEhZ9E"" folds",2026-01-05T13:24:52.661Z,176761949266100
"""jho @ t3NhL8TnYz"" raises to 1800",2026-01-05T13:24:51.629Z,176761949162900
"""블몬 @ eLlYR19TDN"" calls 400",2026-01-05T13:24:46.721Z,176761948672100
"""LIT @ Mw0SATaN53"" posts a big blind of 400",2026-01-05T13:24:45.352Z,176761948535208
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T13:24:45.352Z,176761948535207
"Your hand is K♥, 10♦",2026-01-05T13:24:45.352Z,176761948535203
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (673100) | #3 ""jho @ t3NhL8TnYz"" (648460) | #5 ""zxc @ u341hEhZ9E"" (282757) | #6 ""Justin @ g0FfVCh6gI"" (488450) | #7 ""LIT @ Mw0SATaN53"" (157233)",2026-01-05T13:24:45.352Z,176761948535201
"-- starting hand #291 (id: pltwet7dlqri)  (No Limit Texas Hold'em) (dealer: ""zxc @ u341hEhZ9E"") --",2026-01-05T13:24:45.352Z,176761948535200
-- ending hand #290 --,2026-01-05T13:24:39.322Z,176761947932202
"""jho @ t3NhL8TnYz"" collected 19200 from pot with Flush, Qd High (combination: Q♦, 10♦, 9♦, 3♦, 2♦)",2026-01-05T13:24:39.322Z,176761947932201
"""jho @ t3NhL8TnYz"" shows a A♥, 10♦.",2026-01-05T13:24:39.322Z,176761947932200
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T13:24:38.517Z,176761947851700
"""LIT @ Mw0SATaN53"" calls 4800",2026-01-05T13:24:35.333Z,176761947533300
"""jho @ t3NhL8TnYz"" bets 4800",2026-01-05T13:24:32.608Z,176761947260800
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T13:24:26.817Z,176761946681700
"""LIT @ Mw0SATaN53"" checks",2026-01-05T13:24:25.241Z,176761946524100
"River: 2♠, Q♦, 9♦, 3♦ [2♦]",2026-01-05T13:24:24.071Z,176761946407100
"""jho @ t3NhL8TnYz"" checks",2026-01-05T13:24:23.211Z,176761946321100
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T13:24:18.542Z,176761945854200
"""LIT @ Mw0SATaN53"" checks",2026-01-05T13:24:16.912Z,176761945691200
"Turn: 2♠, Q♦, 9♦ [3♦]",2026-01-05T13:24:15.933Z,176761945593300
"""jho @ t3NhL8TnYz"" checks",2026-01-05T13:24:15.127Z,176761945512700
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T13:24:10.363Z,176761945036300
"""LIT @ Mw0SATaN53"" checks",2026-01-05T13:24:08.797Z,176761944879700
"Flop:  [2♠, Q♦, 9♦]",2026-01-05T13:24:07.060Z,176761944706000
"""블몬 @ eLlYR19TDN"" calls 3000",2026-01-05T13:24:06.207Z,176761944620700
"""LIT @ Mw0SATaN53"" calls 3000",2026-01-05T13:24:03.018Z,176761944301800
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T13:24:01.751Z,176761944175100
"""zxc @ u341hEhZ9E"" folds",2026-01-05T13:24:00.333Z,176761944033300
"""jho @ t3NhL8TnYz"" raises to 3000",2026-01-05T13:23:59.227Z,176761943922700
"""블몬 @ eLlYR19TDN"" calls 400",2026-01-05T13:23:54.751Z,176761943475100
"""LIT @ Mw0SATaN53"" calls 400",2026-01-05T13:23:51.388Z,176761943138800
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T13:23:49.432Z,176761942943208
"""zxc @ u341hEhZ9E"" posts a small blind of 200",2026-01-05T13:23:49.432Z,176761942943207
"Your hand is A♥, 10♦",2026-01-05T13:23:49.432Z,176761942943203
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (676100) | #3 ""jho @ t3NhL8TnYz"" (637060) | #5 ""zxc @ u341hEhZ9E"" (282957) | #6 ""Justin @ g0FfVCh6gI"" (488850) | #7 ""LIT @ Mw0SATaN53"" (165033)",2026-01-05T13:23:49.432Z,176761942943201
"-- starting hand #290 (id: eva6gp5opn6y)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-05T13:23:49.432Z,176761942943200
-- ending hand #289 --,2026-01-05T13:23:46.452Z,176761942645202
"""Justin @ g0FfVCh6gI"" collected 7500 from pot",2026-01-05T13:23:46.452Z,176761942645201
"Uncalled bet of 5625 returned to ""Justin @ g0FfVCh6gI""",2026-01-05T13:23:46.452Z,176761942645200
"""zxc @ u341hEhZ9E"" folds",2026-01-05T13:23:45.650Z,176761942565000
"""Justin @ g0FfVCh6gI"" bets 5625",2026-01-05T13:23:44.472Z,176761942447200
"""zxc @ u341hEhZ9E"" checks",2026-01-05T13:23:42.129Z,176761942212900
"Turn: 4♥, 5♣, 4♣ [J♦]",2026-01-05T13:23:39.621Z,176761941962100
"""zxc @ u341hEhZ9E"" calls 2250",2026-01-05T13:23:38.753Z,176761941875300
"""Justin @ g0FfVCh6gI"" bets 2250",2026-01-05T13:23:36.576Z,176761941657600
"""zxc @ u341hEhZ9E"" checks",2026-01-05T13:23:31.710Z,176761941171000
"Flop:  [4♥, 5♣, 4♣]",2026-01-05T13:23:29.711Z,176761940971100
"""zxc @ u341hEhZ9E"" calls 1400",2026-01-05T13:23:28.877Z,176761940887700
"""jho @ t3NhL8TnYz"" folds",2026-01-05T13:23:27.633Z,176761940763300
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T13:23:26.547Z,176761940654700
"""LIT @ Mw0SATaN53"" folds",2026-01-05T13:23:25.315Z,176761940531500
"""Justin @ g0FfVCh6gI"" raises to 1400",2026-01-05T13:23:24.216Z,176761940421600
"""zxc @ u341hEhZ9E"" posts a big blind of 400",2026-01-05T13:23:19.010Z,176761939901008
"""jho @ t3NhL8TnYz"" posts a small blind of 200",2026-01-05T13:23:19.010Z,176761939901007
"Your hand is Q♣, 3♠",2026-01-05T13:23:19.010Z,176761939901003
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (676100) | #3 ""jho @ t3NhL8TnYz"" (637260) | #5 ""zxc @ u341hEhZ9E"" (286607) | #6 ""Justin @ g0FfVCh6gI"" (485000) | #7 ""LIT @ Mw0SATaN53"" (165033)",2026-01-05T13:23:19.010Z,176761939901001
"-- starting hand #289 (id: bzvbfkdfo9dt)  (No Limit Texas Hold'em) (dealer: ""블몬 @ eLlYR19TDN"") --",2026-01-05T13:23:19.010Z,176761939901000
-- ending hand #288 --,2026-01-05T13:23:16.065Z,176761939606502
"""블몬 @ eLlYR19TDN"" collected 55200 from pot",2026-01-05T13:23:16.065Z,176761939606501
"Uncalled bet of 27600 returned to ""블몬 @ eLlYR19TDN""",2026-01-05T13:23:16.065Z,176761939606500
"""LIT @ Mw0SATaN53"" folds",2026-01-05T13:23:15.252Z,176761939525200
"""블몬 @ eLlYR19TDN"" bets 27600",2026-01-05T13:22:56.642Z,176761937664200
"River: Q♦, 5♠, 4♦, 7♦ [Q♠]",2026-01-05T13:22:52.399Z,176761937239900
"""LIT @ Mw0SATaN53"" checks",2026-01-05T13:22:51.588Z,176761937158800
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T13:22:49.757Z,176761936975700
"Turn: Q♦, 5♠, 4♦ [7♦]",2026-01-05T13:22:45.630Z,176761936563000
"""zxc @ u341hEhZ9E"" folds",2026-01-05T13:22:44.817Z,176761936481700
"""블몬 @ eLlYR19TDN"" calls 18400",2026-01-05T13:22:43.203Z,176761936320300
"""LIT @ Mw0SATaN53"" bets 18400",2026-01-05T13:22:39.201Z,176761935920100
"""zxc @ u341hEhZ9E"" checks",2026-01-05T13:22:36.799Z,176761935679900
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T13:22:35.271Z,176761935527100
"Flop:  [Q♦, 5♠, 4♦]",2026-01-05T13:22:33.167Z,176761935316700
"""zxc @ u341hEhZ9E"" calls 6000",2026-01-05T13:22:32.320Z,176761935232000
"""jho @ t3NhL8TnYz"" folds",2026-01-05T13:22:30.635Z,176761935063500
"""블몬 @ eLlYR19TDN"" calls 6000",2026-01-05T13:22:29.597Z,176761934959700
"""LIT @ Mw0SATaN53"" raises to 6000",2026-01-05T13:22:26.735Z,176761934673500
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T13:22:24.351Z,176761934435100
"""zxc @ u341hEhZ9E"" raises to 1800",2026-01-05T13:22:14.691Z,176761933469100
"""jho @ t3NhL8TnYz"" posts a big blind of 400",2026-01-05T13:22:08.259Z,176761932825908
"""블몬 @ eLlYR19TDN"" posts a small blind of 200",2026-01-05T13:22:08.259Z,176761932825907
"Your hand is J♠, 2♥",2026-01-05T13:22:08.259Z,176761932825903
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (645300) | #3 ""jho @ t3NhL8TnYz"" (637660) | #5 ""zxc @ u341hEhZ9E"" (292607) | #6 ""Justin @ g0FfVCh6gI"" (485000) | #7 ""LIT @ Mw0SATaN53"" (189433)",2026-01-05T13:22:08.259Z,176761932825901
"-- starting hand #288 (id: wjvobuez1d6g)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-05T13:22:08.259Z,176761932825900
-- ending hand #287 --,2026-01-05T13:22:05.299Z,176761932529902
"""jho @ t3NhL8TnYz"" collected 4800 from pot",2026-01-05T13:22:05.299Z,176761932529901
"Uncalled bet of 4800 returned to ""jho @ t3NhL8TnYz""",2026-01-05T13:22:05.299Z,176761932529900
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T13:22:04.470Z,176761932447000
"""zxc @ u341hEhZ9E"" folds",2026-01-05T13:22:02.624Z,176761932262400
"""jho @ t3NhL8TnYz"" bets 4800",2026-01-05T13:21:59.893Z,176761931989300
"Turn: K♦, 2♠, J♣ [6♣]",2026-01-05T13:21:54.111Z,176761931411100
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T13:21:53.270Z,176761931327000
"""zxc @ u341hEhZ9E"" checks",2026-01-05T13:21:50.901Z,176761931090100
"""jho @ t3NhL8TnYz"" checks",2026-01-05T13:21:47.403Z,176761930740300
"Flop:  [K♦, 2♠, J♣]",2026-01-05T13:21:45.413Z,176761930541300
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T13:21:44.563Z,176761930456300
"""LIT @ Mw0SATaN53"" folds",2026-01-05T13:21:43.427Z,176761930342700
"""Justin @ g0FfVCh6gI"" calls 1400",2026-01-05T13:21:42.247Z,176761930224700
"""zxc @ u341hEhZ9E"" calls 1400",2026-01-05T13:21:34.070Z,176761929407000
"""jho @ t3NhL8TnYz"" raises to 1400",2026-01-05T13:21:32.510Z,176761929251000
"""블몬 @ eLlYR19TDN"" posts a big blind of 400",2026-01-05T13:21:28.204Z,176761928820408
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-05T13:21:28.204Z,176761928820407
"Your hand is K♠, 5♠",2026-01-05T13:21:28.204Z,176761928820403
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (645700) | #3 ""jho @ t3NhL8TnYz"" (634260) | #5 ""zxc @ u341hEhZ9E"" (294007) | #6 ""Justin @ g0FfVCh6gI"" (486400) | #7 ""LIT @ Mw0SATaN53"" (189633)",2026-01-05T13:21:28.204Z,176761928820401
"-- starting hand #287 (id: 0zi4u70gd5r1)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T13:21:28.204Z,176761928820400
-- ending hand #286 --,2026-01-05T13:21:25.289Z,176761928528902
"""블몬 @ eLlYR19TDN"" collected 1200 from pot",2026-01-05T13:21:25.289Z,176761928528901
"Uncalled bet of 900 returned to ""블몬 @ eLlYR19TDN""",2026-01-05T13:21:25.289Z,176761928528900
"""LIT @ Mw0SATaN53"" folds",2026-01-05T13:21:24.484Z,176761928448400
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T13:21:23.371Z,176761928337100
"""블몬 @ eLlYR19TDN"" bets 900",2026-01-05T13:21:21.207Z,176761928120700
"""LIT @ Mw0SATaN53"" checks",2026-01-05T13:21:18.346Z,176761927834600
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T13:21:17.208Z,176761927720800
"Flop:  [Q♠, Q♦, 7♥]",2026-01-05T13:21:15.391Z,176761927539100
"""LIT @ Mw0SATaN53"" checks",2026-01-05T13:21:14.556Z,176761927455600
"""Justin @ g0FfVCh6gI"" calls 400",2026-01-05T13:21:13.398Z,176761927339800
"""zxc @ u341hEhZ9E"" folds",2026-01-05T13:21:08.010Z,176761926801000
"""jho @ t3NhL8TnYz"" folds",2026-01-05T13:21:06.517Z,176761926651700
"""블몬 @ eLlYR19TDN"" calls 400",2026-01-05T13:21:05.487Z,176761926548700
"""LIT @ Mw0SATaN53"" posts a big blind of 400",2026-01-05T13:20:54.465Z,176761925446508
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T13:20:54.465Z,176761925446507
"Your hand is 7♠, 8♣",2026-01-05T13:20:54.465Z,176761925446503
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (644900) | #3 ""jho @ t3NhL8TnYz"" (634260) | #5 ""zxc @ u341hEhZ9E"" (294007) | #6 ""Justin @ g0FfVCh6gI"" (486800) | #7 ""LIT @ Mw0SATaN53"" (190033)",2026-01-05T13:20:54.465Z,176761925446501
"-- starting hand #286 (id: bcn7wknmaphj)  (No Limit Texas Hold'em) (dealer: ""zxc @ u341hEhZ9E"") --",2026-01-05T13:20:54.465Z,176761925446500
-- ending hand #285 --,2026-01-05T13:20:51.539Z,176761925153902
"""jho @ t3NhL8TnYz"" collected 60000 from pot",2026-01-05T13:20:51.539Z,176761925153901
"Uncalled bet of 45000 returned to ""jho @ t3NhL8TnYz""",2026-01-05T13:20:51.539Z,176761925153900
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T13:20:50.701Z,176761925070100
"""jho @ t3NhL8TnYz"" bets 45000",2026-01-05T13:20:20.945Z,176761922094500
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T13:20:08.268Z,176761920826800
"Turn: 8♥, 2♠, 7♦ [6♦]",2026-01-05T13:20:06.278Z,176761920627800
"""LIT @ Mw0SATaN53"" folds",2026-01-05T13:20:05.441Z,176761920544100
"""Justin @ g0FfVCh6gI"" calls 18000",2026-01-05T13:20:04.342Z,176761920434200
"""zxc @ u341hEhZ9E"" folds",2026-01-05T13:20:01.680Z,176761920168000
"""jho @ t3NhL8TnYz"" bets 18000",2026-01-05T13:19:59.407Z,176761919940700
"""LIT @ Mw0SATaN53"" checks",2026-01-05T13:19:52.737Z,176761919273700
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T13:19:51.613Z,176761919161300
"""zxc @ u341hEhZ9E"" checks",2026-01-05T13:19:50.007Z,176761919000700
"Flop:  [8♥, 2♠, 7♦]",2026-01-05T13:19:47.589Z,176761918758900
"""LIT @ Mw0SATaN53"" calls 6000",2026-01-05T13:19:46.780Z,176761918678000
"""Justin @ g0FfVCh6gI"" calls 6000",2026-01-05T13:19:45.286Z,176761918528600
"""zxc @ u341hEhZ9E"" calls 6000",2026-01-05T13:19:43.735Z,176761918373500
"""jho @ t3NhL8TnYz"" raises to 6000",2026-01-05T13:19:38.876Z,176761917887600
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T13:19:33.435Z,176761917343500
"""LIT @ Mw0SATaN53"" raises to 1400",2026-01-05T13:19:32.373Z,176761917237300
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T13:19:30.205Z,176761917020508
"""zxc @ u341hEhZ9E"" posts a small blind of 200",2026-01-05T13:19:30.205Z,176761917020507
"Your hand is 9♦, 10♦",2026-01-05T13:19:30.205Z,176761917020503
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (644900) | #3 ""jho @ t3NhL8TnYz"" (598260) | #5 ""zxc @ u341hEhZ9E"" (300007) | #6 ""Justin @ g0FfVCh6gI"" (510800) | #7 ""LIT @ Mw0SATaN53"" (196033)",2026-01-05T13:19:30.205Z,176761917020501
"-- starting hand #285 (id: omxip9v2mnmc)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-05T13:19:30.205Z,176761917020500
-- ending hand #284 --,2026-01-05T13:19:27.294Z,176761916729402
"""LIT @ Mw0SATaN53"" collected 68400 from pot",2026-01-05T13:19:27.294Z,176761916729401
"Uncalled bet of 68400 returned to ""LIT @ Mw0SATaN53""",2026-01-05T13:19:27.294Z,176761916729400
"""jho @ t3NhL8TnYz"" folds",2026-01-05T13:19:26.458Z,176761916645800
"""LIT @ Mw0SATaN53"" raises to 85500",2026-01-05T13:18:59.832Z,176761913983200
"""jho @ t3NhL8TnYz"" bets 17100",2026-01-05T13:18:57.691Z,176761913769100
"Flop:  [10♣, 5♠, 9♥]",2026-01-05T13:18:52.264Z,176761913226400
"""LIT @ Mw0SATaN53"" calls 16200",2026-01-05T13:18:51.394Z,176761913139400
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T13:18:50.143Z,176761913014300
"""zxc @ u341hEhZ9E"" folds",2026-01-05T13:18:49.016Z,176761912901600
"""jho @ t3NhL8TnYz"" raises to 16200",2026-01-05T13:18:47.792Z,176761912779200
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T13:18:42.519Z,176761912251900
"""LIT @ Mw0SATaN53"" raises to 4800",2026-01-05T13:18:41.360Z,176761912136000
"""Justin @ g0FfVCh6gI"" raises to 1400",2026-01-05T13:18:39.141Z,176761911914100
"""zxc @ u341hEhZ9E"" posts a big blind of 400",2026-01-05T13:18:36.856Z,176761911685608
"""jho @ t3NhL8TnYz"" posts a small blind of 200",2026-01-05T13:18:36.856Z,176761911685607
"Your hand is Q♣, K♥",2026-01-05T13:18:36.856Z,176761911685603
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (644900) | #3 ""jho @ t3NhL8TnYz"" (631560) | #5 ""zxc @ u341hEhZ9E"" (300407) | #6 ""Justin @ g0FfVCh6gI"" (512200) | #7 ""LIT @ Mw0SATaN53"" (160933)",2026-01-05T13:18:36.856Z,176761911685601
"-- starting hand #284 (id: zxpof4mlgcot)  (No Limit Texas Hold'em) (dealer: ""블몬 @ eLlYR19TDN"") --",2026-01-05T13:18:36.856Z,176761911685600
-- ending hand #283 --,2026-01-05T13:18:33.855Z,176761911385502
"""Justin @ g0FfVCh6gI"" collected 10200 from pot",2026-01-05T13:18:33.855Z,176761911385501
"Uncalled bet of 16200 returned to ""Justin @ g0FfVCh6gI""",2026-01-05T13:18:33.855Z,176761911385500
"""LIT @ Mw0SATaN53"" folds",2026-01-05T13:18:33.005Z,176761911300500
"""Justin @ g0FfVCh6gI"" raises to 21000",2026-01-05T13:18:31.443Z,176761911144300
"""jho @ t3NhL8TnYz"" folds",2026-01-05T13:18:25.611Z,176761910561100
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T13:18:23.274Z,176761910327400
"""LIT @ Mw0SATaN53"" raises to 4800",2026-01-05T13:18:22.165Z,176761910216500
"""Justin @ g0FfVCh6gI"" raises to 1400",2026-01-05T13:18:20.022Z,176761910002200
"""zxc @ u341hEhZ9E"" folds",2026-01-05T13:18:17.226Z,176761909722600
"""jho @ t3NhL8TnYz"" posts a big blind of 400",2026-01-05T13:18:14.791Z,176761909479108
"""블몬 @ eLlYR19TDN"" posts a small blind of 200",2026-01-05T13:18:14.791Z,176761909479107
"Your hand is 6♦, 8♥",2026-01-05T13:18:14.791Z,176761909479103
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (645100) | #3 ""jho @ t3NhL8TnYz"" (631960) | #5 ""zxc @ u341hEhZ9E"" (300407) | #6 ""Justin @ g0FfVCh6gI"" (506800) | #7 ""LIT @ Mw0SATaN53"" (165733)",2026-01-05T13:18:14.791Z,176761909479101
"-- starting hand #283 (id: g0bmbc6bg6mr)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-05T13:18:14.791Z,176761909479100
-- ending hand #282 --,2026-01-05T13:18:11.866Z,176761909186602
"""LIT @ Mw0SATaN53"" collected 800 from pot",2026-01-05T13:18:11.866Z,176761909186601
"Uncalled bet of 800 returned to ""LIT @ Mw0SATaN53""",2026-01-05T13:18:11.866Z,176761909186600
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T13:18:11.057Z,176761909105700
"""LIT @ Mw0SATaN53"" raises to 1200",2026-01-05T13:18:09.239Z,176761908923900
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T13:18:06.931Z,176761908693100
"""zxc @ u341hEhZ9E"" folds",2026-01-05T13:17:53.435Z,176761907343500
"""jho @ t3NhL8TnYz"" folds",2026-01-05T13:17:52.327Z,176761907232700
"""블몬 @ eLlYR19TDN"" posts a big blind of 400",2026-01-05T13:17:50.319Z,176761907031908
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-05T13:17:50.319Z,176761907031907
"Your hand is 6♥, Q♣",2026-01-05T13:17:50.319Z,176761907031903
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (645500) | #3 ""jho @ t3NhL8TnYz"" (631960) | #5 ""zxc @ u341hEhZ9E"" (300407) | #6 ""Justin @ g0FfVCh6gI"" (506800) | #7 ""LIT @ Mw0SATaN53"" (165333)",2026-01-05T13:17:50.319Z,176761907031901
"-- starting hand #282 (id: gtfv1kq6cvhu)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T13:17:50.319Z,176761907031900
-- ending hand #281 --,2026-01-05T13:17:44.315Z,176761906431502
"""블몬 @ eLlYR19TDN"" collected 405000 from pot with Flush, Ks High (combination: K♠, Q♠, 8♠, 4♠, 3♠)",2026-01-05T13:17:44.315Z,176761906431501
"""블몬 @ eLlYR19TDN"" shows a K♠, 8♠.",2026-01-05T13:17:44.315Z,176761906431500
"""LIT @ Mw0SATaN53"" calls 162000",2026-01-05T13:17:43.470Z,176761906347000
"""블몬 @ eLlYR19TDN"" raises to 162000",2026-01-05T13:17:41.799Z,176761906179900
"""LIT @ Mw0SATaN53"" bets 81000",2026-01-05T13:17:35.123Z,176761905512300
"River: Q♠, 3♠, 4♠, 8♥ [7♥]",2026-01-05T13:17:27.524Z,176761904752400
"""블몬 @ eLlYR19TDN"" calls 27000",2026-01-05T13:17:26.715Z,176761904671500
"""LIT @ Mw0SATaN53"" bets 27000",2026-01-05T13:17:22.540Z,176761904254000
"Turn: Q♠, 3♠, 4♠ [8♥]",2026-01-05T13:17:18.900Z,176761903890000
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T13:17:18.054Z,176761903805400
"""zxc @ u341hEhZ9E"" folds",2026-01-05T13:17:16.247Z,176761903624700
"""jho @ t3NhL8TnYz"" folds",2026-01-05T13:17:15.015Z,176761903501500
"""블몬 @ eLlYR19TDN"" calls 9000",2026-01-05T13:17:09.599Z,176761902959900
"""LIT @ Mw0SATaN53"" bets 9000",2026-01-05T13:17:04.968Z,176761902496800
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T13:17:02.439Z,176761902243900
