entry,at,order
"""Justin @ g0FfVCh6gI"" raises to 2800",2026-01-03T15:54:35.012Z,176745567501200
"""black @ e2LT3dd3Tx"" posts a big blind of 800",2026-01-03T15:54:25.623Z,176745566562307
"""Z9Z9 @ xswHkyUXqL"" posts a small blind of 400",2026-01-03T15:54:25.623Z,176745566562306
"Your hand is K♠, 3♥",2026-01-03T15:54:25.623Z,176745566562304
"Player stacks: #2 ""black @ e2LT3dd3Tx"" (413673) | #3 ""Justin @ g0FfVCh6gI"" (499600) | #7 ""jho @ t3NhL8TnYz"" (1180777) | #10 ""Z9Z9 @ xswHkyUXqL"" (1064650)",2026-01-03T15:54:25.623Z,176745566562301
"-- starting hand #717 (id: 0ptztghm52mh)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-03T15:54:25.623Z,176745566562300
"-- ending hand #716 --",2026-01-03T15:54:22.653Z,176745566265302
"""black @ e2LT3dd3Tx"" collected 6000 from pot",2026-01-03T15:54:22.653Z,176745566265301
"Uncalled bet of 6000 returned to ""black @ e2LT3dd3Tx""",2026-01-03T15:54:22.653Z,176745566265300
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T15:54:21.851Z,176745566185100
"""black @ e2LT3dd3Tx"" bets 6000",2026-01-03T15:54:20.562Z,176745566056200
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T15:54:17.646Z,176745565764600
"Flop:  [A♥, J♠, 3♠]",2026-01-03T15:54:15.890Z,176745565589000
"""Z9Z9 @ xswHkyUXqL"" calls 2800",2026-01-03T15:54:15.057Z,176745565505700
"""jho @ t3NhL8TnYz"" folds",2026-01-03T15:54:06.874Z,176745564687400
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T15:54:05.830Z,176745564583000
"""black @ e2LT3dd3Tx"" raises to 2800",2026-01-03T15:54:01.900Z,176745564190000
"""Z9Z9 @ xswHkyUXqL"" posts a big blind of 800",2026-01-03T15:53:58.948Z,176745563894807
"""jho @ t3NhL8TnYz"" posts a small blind of 400",2026-01-03T15:53:58.948Z,176745563894806
"Your hand is 8♥, 4♦",2026-01-03T15:53:58.948Z,176745563894804
"Player stacks: #2 ""black @ e2LT3dd3Tx"" (410473) | #3 ""Justin @ g0FfVCh6gI"" (499600) | #7 ""jho @ t3NhL8TnYz"" (1181177) | #10 ""Z9Z9 @ xswHkyUXqL"" (1067450)",2026-01-03T15:53:58.948Z,176745563894801
"-- starting hand #716 (id: xvpe9iwrg6zl)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-03T15:53:58.948Z,176745563894800
"-- ending hand #715 --",2026-01-03T15:53:55.944Z,176745563594402
"""jho @ t3NhL8TnYz"" collected 727500 from pot with Full House, 2's over 4's (combination: 2♣, 2♠, 2♥, 4♦, 4♣)",2026-01-03T15:53:55.944Z,176745563594401
"""jho @ t3NhL8TnYz"" shows a 4♦, 2♣.",2026-01-03T15:53:55.944Z,176745563594400
"""Z9Z9 @ xswHkyUXqL"" calls 250000",2026-01-03T15:53:55.118Z,176745563511800
"""jho @ t3NhL8TnYz"" bets 250000",2026-01-03T15:53:39.239Z,176745561923900
"River: 4♣, 2♠, K♠, 2♥ [Q♣]",2026-01-03T15:53:20.718Z,176745560071800
"""Z9Z9 @ xswHkyUXqL"" calls 68250",2026-01-03T15:53:19.842Z,176745559984200
"""jho @ t3NhL8TnYz"" bets 68250",2026-01-03T15:53:16.806Z,176745559680600
"Turn: 4♣, 2♠, K♠ [2♥]",2026-01-03T15:53:04.956Z,176745558495600
"""black @ e2LT3dd3Tx"" folds",2026-01-03T15:53:04.151Z,176745558415100
"""Z9Z9 @ xswHkyUXqL"" calls 35700",2026-01-03T15:53:00.219Z,176745558021900
"""jho @ t3NhL8TnYz"" raises to 35700",2026-01-03T15:52:57.953Z,176745557795300
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T15:52:50.396Z,176745557039600
"""black @ e2LT3dd3Tx"" calls 8400",2026-01-03T15:52:46.570Z,176745556657000
"""Z9Z9 @ xswHkyUXqL"" bets 8400",2026-01-03T15:52:44.588Z,176745556458800
"""jho @ t3NhL8TnYz"" checks",2026-01-03T15:52:40.526Z,176745556052600
"""Justin @ g0FfVCh6gI"" checks",2026-01-03T15:52:39.423Z,176745555942300
"Flop:  [4♣, 2♠, K♠]",2026-01-03T15:52:37.316Z,176745555731600
"""jho @ t3NhL8TnYz"" calls 2800",2026-01-03T15:52:36.511Z,176745555651100
"""Justin @ g0FfVCh6gI"" calls 2800",2026-01-03T15:52:32.990Z,176745555299000
"""black @ e2LT3dd3Tx"" calls 2800",2026-01-03T15:52:30.647Z,176745555064700
"""Z9Z9 @ xswHkyUXqL"" raises to 2800",2026-01-03T15:52:28.998Z,176745554899800
"""jho @ t3NhL8TnYz"" posts a big blind of 800",2026-01-03T15:52:26.866Z,176745554686607
"""Justin @ g0FfVCh6gI"" posts a small blind of 400",2026-01-03T15:52:26.866Z,176745554686606
"Your hand is 4♦, 2♣",2026-01-03T15:52:26.866Z,176745554686604
"Player stacks: #2 ""black @ e2LT3dd3Tx"" (421673) | #3 ""Justin @ g0FfVCh6gI"" (502400) | #7 ""jho @ t3NhL8TnYz"" (810427) | #10 ""Z9Z9 @ xswHkyUXqL"" (1424200)",2026-01-03T15:52:26.866Z,176745554686601
"-- starting hand #715 (id: ai3gplugxkou)  (No Limit Texas Hold'em) (dealer: ""black @ e2LT3dd3Tx"") --",2026-01-03T15:52:26.866Z,176745554686600
"-- ending hand #714 --",2026-01-03T15:52:23.964Z,176745554396402
"""Justin @ g0FfVCh6gI"" collected 33600 from pot",2026-01-03T15:52:23.964Z,176745554396401
"Uncalled bet of 33600 returned to ""Justin @ g0FfVCh6gI""",2026-01-03T15:52:23.964Z,176745554396400
"""black @ e2LT3dd3Tx"" folds",2026-01-03T15:52:23.159Z,176745554315900
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T15:52:20.722Z,176745554072200
"""Justin @ g0FfVCh6gI"" raises to 42000",2026-01-03T15:52:13.401Z,176745553340100
"""black @ e2LT3dd3Tx"" calls 8400",2026-01-03T15:52:09.505Z,176745552950500
"""Z9Z9 @ xswHkyUXqL"" bets 8400",2026-01-03T15:52:07.028Z,176745552702800
"""Justin @ g0FfVCh6gI"" checks",2026-01-03T15:52:04.551Z,176745552455100
"""black @ e2LT3dd3Tx"" checks",2026-01-03T15:51:59.804Z,176745551980400
"Flop:  [5♠, 9♣, 7♥]",2026-01-03T15:51:57.876Z,176745551787600
"""Justin @ g0FfVCh6gI"" calls 2800",2026-01-03T15:51:57.059Z,176745551705900
"""black @ e2LT3dd3Tx"" calls 2800",2026-01-03T15:51:49.813Z,176745550981300
"""Z9Z9 @ xswHkyUXqL"" raises to 2800",2026-01-03T15:51:47.903Z,176745550790300
"""jho @ t3NhL8TnYz"" folds",2026-01-03T15:51:45.338Z,176745550533800
"""Justin @ g0FfVCh6gI"" posts a big blind of 800",2026-01-03T15:51:42.597Z,176745550259707
"""black @ e2LT3dd3Tx"" posts a small blind of 400",2026-01-03T15:51:42.597Z,176745550259706
"Your hand is 6♠, 2♣",2026-01-03T15:51:42.597Z,176745550259704
"Player stacks: #2 ""black @ e2LT3dd3Tx"" (432873) | #3 ""Justin @ g0FfVCh6gI"" (480000) | #7 ""jho @ t3NhL8TnYz"" (810427) | #10 ""Z9Z9 @ xswHkyUXqL"" (1435400)",2026-01-03T15:51:42.597Z,176745550259701
"-- starting hand #714 (id: vwpnh8zsd5nr)  (No Limit Texas Hold'em) (dealer: ""Z9Z9 @ xswHkyUXqL"") --",2026-01-03T15:51:42.597Z,176745550259700
"-- ending hand #713 --",2026-01-03T15:51:39.595Z,176745549959502
"""Z9Z9 @ xswHkyUXqL"" collected 6400 from pot",2026-01-03T15:51:39.595Z,176745549959501
"Uncalled bet of 3200 returned to ""Z9Z9 @ xswHkyUXqL""",2026-01-03T15:51:39.595Z,176745549959500
"""jho @ t3NhL8TnYz"" folds",2026-01-03T15:51:38.720Z,176745549872000
"""black @ e2LT3dd3Tx"" folds",2026-01-03T15:51:27.355Z,176745548735500
"""Z9Z9 @ xswHkyUXqL"" raises to 6000",2026-01-03T15:51:26.028Z,176745548602800
"""jho @ t3NhL8TnYz"" raises to 2800",2026-01-03T15:51:22.918Z,176745548291800
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T15:51:16.652Z,176745547665200
"""black @ e2LT3dd3Tx"" posts a big blind of 800",2026-01-03T15:51:15.181Z,176745547518107
"""Z9Z9 @ xswHkyUXqL"" posts a small blind of 400",2026-01-03T15:51:15.181Z,176745547518106
"Your hand is A♣, 9♠",2026-01-03T15:51:15.181Z,176745547518104
"Player stacks: #2 ""black @ e2LT3dd3Tx"" (433673) | #3 ""Justin @ g0FfVCh6gI"" (480000) | #7 ""jho @ t3NhL8TnYz"" (813227) | #10 ""Z9Z9 @ xswHkyUXqL"" (1431800)",2026-01-03T15:51:15.181Z,176745547518101
"-- starting hand #713 (id: qxytlddt4v6x)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-03T15:51:15.181Z,176745547518100
"-- ending hand #712 --",2026-01-03T15:51:12.180Z,176745547218002
"""Z9Z9 @ xswHkyUXqL"" collected 9600 from pot",2026-01-03T15:51:12.180Z,176745547218001
"Uncalled bet of 9600 returned to ""Z9Z9 @ xswHkyUXqL""",2026-01-03T15:51:12.180Z,176745547218000
"""jho @ t3NhL8TnYz"" folds",2026-01-03T15:51:11.239Z,176745547123900
"""Z9Z9 @ xswHkyUXqL"" bets 9600",2026-01-03T15:51:06.064Z,176745546606400
"""jho @ t3NhL8TnYz"" checks",2026-01-03T15:51:01.003Z,176745546100300
"Turn: 6♠, 8♦, 8♥ [K♦]",2026-01-03T15:50:57.743Z,176745545774300
"""Z9Z9 @ xswHkyUXqL"" calls 2400",2026-01-03T15:50:56.932Z,176745545693200
"""jho @ t3NhL8TnYz"" bets 2400",2026-01-03T15:50:55.489Z,176745545548900
"Flop:  [6♠, 8♦, 8♥]",2026-01-03T15:50:51.311Z,176745545131100
"""Z9Z9 @ xswHkyUXqL"" calls 2400",2026-01-03T15:50:50.498Z,176745545049800
"""jho @ t3NhL8TnYz"" raises to 2400",2026-01-03T15:50:48.723Z,176745544872300
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T15:50:43.921Z,176745544392100
"""black @ e2LT3dd3Tx"" folds",2026-01-03T15:50:42.817Z,176745544281700
"""Z9Z9 @ xswHkyUXqL"" posts a big blind of 800",2026-01-03T15:50:41.502Z,176745544150207
"""jho @ t3NhL8TnYz"" posts a small blind of 400",2026-01-03T15:50:41.502Z,176745544150206
"Your hand is A♥, 9♦",2026-01-03T15:50:41.502Z,176745544150204
"Player stacks: #2 ""black @ e2LT3dd3Tx"" (433673) | #3 ""Justin @ g0FfVCh6gI"" (480000) | #7 ""jho @ t3NhL8TnYz"" (818027) | #10 ""Z9Z9 @ xswHkyUXqL"" (1427000)",2026-01-03T15:50:41.502Z,176745544150201
"-- starting hand #712 (id: btz0jhui7vbi)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-03T15:50:41.502Z,176745544150200
"-- ending hand #711 --",2026-01-03T15:50:38.560Z,176745543856002
"""jho @ t3NhL8TnYz"" collected 11200 from pot",2026-01-03T15:50:38.560Z,176745543856001
"Uncalled bet of 8400 returned to ""jho @ t3NhL8TnYz""",2026-01-03T15:50:38.560Z,176745543856000
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T15:50:37.689Z,176745543768900
"""black @ e2LT3dd3Tx"" folds",2026-01-03T15:50:36.588Z,176745543658800
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T15:50:35.018Z,176745543501800
"""jho @ t3NhL8TnYz"" bets 8400",2026-01-03T15:50:33.666Z,176745543366600
"""Justin @ g0FfVCh6gI"" checks",2026-01-03T15:50:22.442Z,176745542244200
"Turn: 6♠, J♦, J♥ [K♥]",2026-01-03T15:50:20.834Z,176745542083400
"""black @ e2LT3dd3Tx"" checks",2026-01-03T15:50:19.999Z,176745541999900
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T15:50:18.418Z,176745541841800
"""jho @ t3NhL8TnYz"" checks",2026-01-03T15:50:16.700Z,176745541670000
"""Justin @ g0FfVCh6gI"" checks",2026-01-03T15:50:14.614Z,176745541461400
"Flop:  [6♠, J♦, J♥]",2026-01-03T15:50:11.870Z,176745541187000
"""jho @ t3NhL8TnYz"" calls 2800",2026-01-03T15:50:11.034Z,176745541103400
"""Justin @ g0FfVCh6gI"" calls 2800",2026-01-03T15:50:09.186Z,176745540918600
"""black @ e2LT3dd3Tx"" calls 2800",2026-01-03T15:50:06.966Z,176745540696600
"""Z9Z9 @ xswHkyUXqL"" raises to 2800",2026-01-03T15:50:02.693Z,176745540269300
"""jho @ t3NhL8TnYz"" posts a big blind of 800",2026-01-03T15:50:00.207Z,176745540020707
"""Justin @ g0FfVCh6gI"" posts a small blind of 400",2026-01-03T15:50:00.207Z,176745540020706
"Your hand is 4♦, K♦",2026-01-03T15:50:00.207Z,176745540020704
"Player stacks: #2 ""black @ e2LT3dd3Tx"" (436473) | #3 ""Justin @ g0FfVCh6gI"" (482800) | #7 ""jho @ t3NhL8TnYz"" (809627) | #10 ""Z9Z9 @ xswHkyUXqL"" (1429800)",2026-01-03T15:50:00.207Z,176745540020701
"-- starting hand #711 (id: v1slbovrdyzk)  (No Limit Texas Hold'em) (dealer: ""black @ e2LT3dd3Tx"") --",2026-01-03T15:50:00.207Z,176745540020700
"""Z9Z9 @ xswHkyUXqL"" shows a A♥.",2026-01-03T15:49:57.933Z,176745539793300
"-- ending hand #710 --",2026-01-03T15:49:56.512Z,176745539651202
"""black @ e2LT3dd3Tx"" collected 33600 from pot",2026-01-03T15:49:56.512Z,176745539651201
"Uncalled bet of 33600 returned to ""black @ e2LT3dd3Tx""",2026-01-03T15:49:56.512Z,176745539651200
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T15:49:55.687Z,176745539568700
"""black @ e2LT3dd3Tx"" bets 33600",2026-01-03T15:49:38.552Z,176745537855200
"River: 10♥, 8♠, 3♦, A♣ [9♠]",2026-01-03T15:49:32.364Z,176745537236400
"""Z9Z9 @ xswHkyUXqL"" calls 11200",2026-01-03T15:49:31.513Z,176745537151300
"""jho @ t3NhL8TnYz"" folds",2026-01-03T15:49:29.301Z,176745536930100
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T15:49:28.120Z,176745536812000
"""black @ e2LT3dd3Tx"" bets 11200",2026-01-03T15:49:15.153Z,176745535515300
"Turn: 10♥, 8♠, 3♦ [A♣]",2026-01-03T15:49:11.252Z,176745535125200
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T15:49:10.436Z,176745535043600
"""jho @ t3NhL8TnYz"" checks",2026-01-03T15:49:08.887Z,176745534888700
"""Justin @ g0FfVCh6gI"" checks",2026-01-03T15:49:01.937Z,176745534193700
"""black @ e2LT3dd3Tx"" checks",2026-01-03T15:49:00.716Z,176745534071600
"Flop:  [10♥, 8♠, 3♦]",2026-01-03T15:48:58.196Z,176745533819600
"""Justin @ g0FfVCh6gI"" calls 2800",2026-01-03T15:48:57.352Z,176745533735200
"""black @ e2LT3dd3Tx"" calls 2800",2026-01-03T15:48:56.044Z,176745533604400
"""Z9Z9 @ xswHkyUXqL"" calls 2800",2026-01-03T15:48:54.359Z,176745533435900
"""jho @ t3NhL8TnYz"" raises to 2800",2026-01-03T15:48:52.349Z,176745533234900
"""Justin @ g0FfVCh6gI"" posts a big blind of 800",2026-01-03T15:48:47.788Z,176745532778807
"""black @ e2LT3dd3Tx"" posts a small blind of 400",2026-01-03T15:48:47.788Z,176745532778806
"Your hand is 7♥, 6♦",2026-01-03T15:48:47.788Z,176745532778804
"Player stacks: #2 ""black @ e2LT3dd3Tx"" (416873) | #3 ""Justin @ g0FfVCh6gI"" (485600) | #7 ""jho @ t3NhL8TnYz"" (812427) | #10 ""Z9Z9 @ xswHkyUXqL"" (1443800)",2026-01-03T15:48:47.788Z,176745532778801
"-- starting hand #710 (id: d04unvza7brr)  (No Limit Texas Hold'em) (dealer: ""Z9Z9 @ xswHkyUXqL"") --",2026-01-03T15:48:47.788Z,176745532778800
"""Z9Z9 @ xswHkyUXqL"" shows a 5♠.",2026-01-03T15:48:46.119Z,176745532611900
"-- ending hand #709 --",2026-01-03T15:48:44.183Z,176745532418302
"""black @ e2LT3dd3Tx"" collected 14400 from pot",2026-01-03T15:48:44.183Z,176745532418301
"Uncalled bet of 10800 returned to ""black @ e2LT3dd3Tx""",2026-01-03T15:48:44.183Z,176745532418300
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T15:48:43.364Z,176745532336400
"""black @ e2LT3dd3Tx"" bets 10800",2026-01-03T15:48:41.944Z,176745532194400
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T15:48:37.943Z,176745531794300
"River: 4♥, 9♣, 8♥, A♦ [5♥]",2026-01-03T15:48:35.976Z,176745531597600
"""black @ e2LT3dd3Tx"" checks",2026-01-03T15:48:35.138Z,176745531513800
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T15:48:33.812Z,176745531381200
"Turn: 4♥, 9♣, 8♥ [A♦]",2026-01-03T15:48:32.082Z,176745531208200
"""Z9Z9 @ xswHkyUXqL"" calls 4800",2026-01-03T15:48:31.223Z,176745531122300
"""black @ e2LT3dd3Tx"" bets 4800",2026-01-03T15:48:29.892Z,176745530989200
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T15:48:26.798Z,176745530679800
"Flop:  [4♥, 9♣, 8♥]",2026-01-03T15:48:25.078Z,176745530507800
"""Z9Z9 @ xswHkyUXqL"" calls 2400",2026-01-03T15:48:24.244Z,176745530424400
"""black @ e2LT3dd3Tx"" raises to 2400",2026-01-03T15:48:22.012Z,176745530201200
"""Z9Z9 @ xswHkyUXqL"" calls 800",2026-01-03T15:48:19.698Z,176745529969800
"""jho @ t3NhL8TnYz"" folds",2026-01-03T15:48:17.724Z,176745529772400
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T15:48:15.025Z,176745529502500
"""black @ e2LT3dd3Tx"" posts a big blind of 800",2026-01-03T15:48:10.693Z,176745529069307
"""Z9Z9 @ xswHkyUXqL"" posts a small blind of 400",2026-01-03T15:48:10.693Z,176745529069306
"Your hand is 4♦, A♥",2026-01-03T15:48:10.693Z,176745529069304
"Player stacks: #2 ""black @ e2LT3dd3Tx"" (409673) | #3 ""Justin @ g0FfVCh6gI"" (485600) | #7 ""jho @ t3NhL8TnYz"" (812427) | #10 ""Z9Z9 @ xswHkyUXqL"" (1451000)",2026-01-03T15:48:10.693Z,176745529069301
"-- starting hand #709 (id: f0o43jbr0fcr)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-03T15:48:10.693Z,176745529069300
"-- ending hand #708 --",2026-01-03T15:48:07.670Z,176745528767003
"""black @ e2LT3dd3Tx"" collected 28800 from pot with Two Pair, Q's & 4's (combination: Q♠, Q♦, 4♣, 4♦, 9♣)",2026-01-03T15:48:07.670Z,176745528767002
"""black @ e2LT3dd3Tx"" shows a Q♠, 9♣.",2026-01-03T15:48:07.670Z,176745528767001
"""jho @ t3NhL8TnYz"" shows a 3♠, 2♠.",2026-01-03T15:48:07.670Z,176745528767000
"""black @ e2LT3dd3Tx"" checks",2026-01-03T15:48:06.855Z,176745528685500
"""jho @ t3NhL8TnYz"" checks",2026-01-03T15:48:04.234Z,176745528423400
"River: 4♣, 8♠, 5♠, Q♦ [4♦]",2026-01-03T15:48:00.517Z,176745528051700
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T15:47:59.625Z,176745527962500
"""jho @ t3NhL8TnYz"" calls 9600",2026-01-03T15:47:54.686Z,176745527468600
"""black @ e2LT3dd3Tx"" bets 9600",2026-01-03T15:47:41.203Z,176745526120300
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T15:47:38.620Z,176745525862000
"""jho @ t3NhL8TnYz"" checks",2026-01-03T15:47:37.403Z,176745525740300
"Turn: 4♣, 8♠, 5♠ [Q♦]",2026-01-03T15:47:31.393Z,176745525139300
"""black @ e2LT3dd3Tx"" checks",2026-01-03T15:47:30.588Z,176745525058800
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T15:47:28.933Z,176745524893300
"""jho @ t3NhL8TnYz"" checks",2026-01-03T15:47:26.636Z,176745524663600
"Flop:  [4♣, 8♠, 5♠]",2026-01-03T15:47:19.762Z,176745523976200
"""black @ e2LT3dd3Tx"" calls 3200",2026-01-03T15:47:18.921Z,176745523892100
"""Z9Z9 @ xswHkyUXqL"" calls 3200",2026-01-03T15:47:16.540Z,176745523654000
"""jho @ t3NhL8TnYz"" raises to 3200",2026-01-03T15:47:15.235Z,176745523523500
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T15:47:12.364Z,176745523236400
"""black @ e2LT3dd3Tx"" calls 800",2026-01-03T15:47:11.178Z,176745523117800
"""Z9Z9 @ xswHkyUXqL"" posts a big blind of 800",2026-01-03T15:47:06.068Z,176745522606807
"""jho @ t3NhL8TnYz"" posts a small blind of 400",2026-01-03T15:47:06.068Z,176745522606806
"Your hand is 3♠, 2♠",2026-01-03T15:47:06.068Z,176745522606804
"Player stacks: #2 ""black @ e2LT3dd3Tx"" (393673) | #3 ""Justin @ g0FfVCh6gI"" (485600) | #7 ""jho @ t3NhL8TnYz"" (825227) | #10 ""Z9Z9 @ xswHkyUXqL"" (1454200)",2026-01-03T15:47:06.068Z,176745522606801
"-- starting hand #708 (id: cqig87eenmfr)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-03T15:47:06.068Z,176745522606800
"-- ending hand #707 --",2026-01-03T15:47:03.097Z,176745522309702
"""jho @ t3NhL8TnYz"" collected 22000 from pot",2026-01-03T15:47:03.097Z,176745522309701
"Uncalled bet of 16500 returned to ""jho @ t3NhL8TnYz""",2026-01-03T15:47:03.097Z,176745522309700
"""black @ e2LT3dd3Tx"" folds",2026-01-03T15:47:02.284Z,176745522228400
"""jho @ t3NhL8TnYz"" bets 16500",2026-01-03T15:47:00.766Z,176745522076600
"River: 3♥, 6♠, 9♣, 2♣ [K♥]",2026-01-03T15:46:52.223Z,176745521222300
"""black @ e2LT3dd3Tx"" calls 6600",2026-01-03T15:46:51.336Z,176745521133600
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T15:46:49.885Z,176745520988500
"""jho @ t3NhL8TnYz"" bets 6600",2026-01-03T15:46:47.736Z,176745520773600
"Turn: 3♥, 6♠, 9♣ [2♣]",2026-01-03T15:46:42.208Z,176745520220800
"""black @ e2LT3dd3Tx"" checks",2026-01-03T15:46:41.310Z,176745520131000
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T15:46:40.250Z,176745520025000
"""jho @ t3NhL8TnYz"" checks",2026-01-03T15:46:38.873Z,176745519887300
"Flop:  [3♥, 6♠, 9♣]",2026-01-03T15:46:38.010Z,176745519801000
"""jho @ t3NhL8TnYz"" calls 2800",2026-01-03T15:46:37.187Z,176745519718700
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T15:46:34.956Z,176745519495600
"""black @ e2LT3dd3Tx"" calls 2800",2026-01-03T15:46:33.704Z,176745519370400
"""Z9Z9 @ xswHkyUXqL"" raises to 2800",2026-01-03T15:46:31.387Z,176745519138700
"""jho @ t3NhL8TnYz"" posts a big blind of 800",2026-01-03T15:46:20.572Z,176745518057207
"""Justin @ g0FfVCh6gI"" posts a small blind of 400",2026-01-03T15:46:20.572Z,176745518057206
"Your hand is 4♠, A♣",2026-01-03T15:46:20.572Z,176745518057204
"Player stacks: #2 ""black @ e2LT3dd3Tx"" (403073) | #3 ""Justin @ g0FfVCh6gI"" (486000) | #7 ""jho @ t3NhL8TnYz"" (812627) | #10 ""Z9Z9 @ xswHkyUXqL"" (1457000)",2026-01-03T15:46:20.572Z,176745518057201
"-- starting hand #707 (id: erhnl4x4soxa)  (No Limit Texas Hold'em) (dealer: ""black @ e2LT3dd3Tx"") --",2026-01-03T15:46:20.572Z,176745518057200
"-- ending hand #706 --",2026-01-03T15:46:17.593Z,176745517759302
"""black @ e2LT3dd3Tx"" collected 112000 from pot",2026-01-03T15:46:17.593Z,176745517759301
"Uncalled bet of 291073 returned to ""black @ e2LT3dd3Tx""",2026-01-03T15:46:17.593Z,176745517759300
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T15:46:16.791Z,176745517679100
"""black @ e2LT3dd3Tx"" bets 291073 and go all in",2026-01-03T15:45:40.264Z,176745514026400
"River: 7♠, 6♠, 3♣, 4♣ [6♣]",2026-01-03T15:45:35.117Z,176745513511700
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T15:45:34.268Z,176745513426800
"""black @ e2LT3dd3Tx"" calls 44800",2026-01-03T15:45:30.078Z,176745513007800
"""Z9Z9 @ xswHkyUXqL"" raises to 44800",2026-01-03T15:45:24.475Z,176745512447500
"""jho @ t3NhL8TnYz"" folds",2026-01-03T15:45:21.598Z,176745512159800
"""Justin @ g0FfVCh6gI"" calls 11200",2026-01-03T15:45:17.596Z,176745511759600
"""black @ e2LT3dd3Tx"" bets 11200",2026-01-03T15:45:15.078Z,176745511507800
"Turn: 7♠, 6♠, 3♣ [4♣]",2026-01-03T15:45:09.689Z,176745510968900
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T15:45:08.861Z,176745510886100
"""jho @ t3NhL8TnYz"" checks",2026-01-03T15:45:07.582Z,176745510758200
"""Justin @ g0FfVCh6gI"" checks",2026-01-03T15:45:01.775Z,176745510177500
"""black @ e2LT3dd3Tx"" checks",2026-01-03T15:44:59.562Z,176745509956200
"Flop:  [7♠, 6♠, 3♣]",2026-01-03T15:44:57.724Z,176745509772400
"""Justin @ g0FfVCh6gI"" calls 2800",2026-01-03T15:44:56.911Z,176745509691100
"""black @ e2LT3dd3Tx"" calls 2800",2026-01-03T15:44:55.886Z,176745509588600
"""Z9Z9 @ xswHkyUXqL"" calls 2800",2026-01-03T15:44:54.558Z,176745509455800
"""jho @ t3NhL8TnYz"" raises to 2800",2026-01-03T15:44:45.585Z,176745508558500
"""Justin @ g0FfVCh6gI"" posts a big blind of 800",2026-01-03T15:44:42.232Z,176745508223207
"""black @ e2LT3dd3Tx"" posts a small blind of 400",2026-01-03T15:44:42.232Z,176745508223206
"Your hand is 2♦, J♦",2026-01-03T15:44:42.232Z,176745508223204
"Player stacks: #2 ""black @ e2LT3dd3Tx"" (338673) | #3 ""Justin @ g0FfVCh6gI"" (500000) | #7 ""jho @ t3NhL8TnYz"" (815427) | #10 ""Z9Z9 @ xswHkyUXqL"" (1504600)",2026-01-03T15:44:42.232Z,176745508223201
"-- starting hand #706 (id: 5xmskhqoixnv)  (No Limit Texas Hold'em) (dealer: ""Z9Z9 @ xswHkyUXqL"") --",2026-01-03T15:44:42.232Z,176745508223200
"-- ending hand #705 --",2026-01-03T15:44:39.272Z,176745507927202
"""black @ e2LT3dd3Tx"" collected 800 from pot",2026-01-03T15:44:39.272Z,176745507927201
"Uncalled bet of 400 returned to ""black @ e2LT3dd3Tx""",2026-01-03T15:44:39.272Z,176745507927200
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T15:44:38.429Z,176745507842900
"""jho @ t3NhL8TnYz"" folds",2026-01-03T15:44:25.547Z,176745506554700
"""Justin @ g0FfVCh6gI"" folds",2026-01-03T15:44:22.472Z,176745506247200
"""black @ e2LT3dd3Tx"" posts a big blind of 800",2026-01-03T15:44:20.449Z,176745506044908
