entry,at,order
"-- starting hand #907 (id: jj9cjz19lrji)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2025-12-30T14:31:51.641Z,176710511164100
-- ending hand #906 --,2025-12-30T14:31:48.731Z,176710510873102
"""Z9z9 @ xswHkyUXqL"" collected 20400 from pot",2025-12-30T14:31:48.731Z,176710510873101
"Uncalled bet of 20400 returned to ""Z9z9 @ xswHkyUXqL""",2025-12-30T14:31:48.731Z,176710510873100
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T14:31:47.889Z,176710510788900
"""Z9z9 @ xswHkyUXqL"" bets 20400",2025-12-30T14:31:41.838Z,176710510183800
"""zxc2 @ cIaXP7lyE_"" checks",2025-12-30T14:31:38.577Z,176710509857700
"Flop:  [8♥, 4♥, J♦]",2025-12-30T14:31:36.863Z,176710509686300
"""zxc2 @ cIaXP7lyE_"" calls 9600",2025-12-30T14:31:36.027Z,176710509602700
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T14:31:34.505Z,176710509450500
"""Justin @ g0FfVCh6gI"" folds",2025-12-30T14:31:33.395Z,176710509339500
"""jho @ t3NhL8TnYz"" folds",2025-12-30T14:31:31.605Z,176710509160500
"""Z9z9 @ xswHkyUXqL"" raises to 9600",2025-12-30T14:31:30.574Z,176710509057400
"""zxc2 @ cIaXP7lyE_"" raises to 2800",2025-12-30T14:31:26.185Z,176710508618500
"""LIT2 @ Mw0SATaN53"" posts a big blind of 800",2025-12-30T14:31:20.410Z,176710508041008
"""Justin @ g0FfVCh6gI"" posts a small blind of 400",2025-12-30T14:31:20.410Z,176710508041007
"Player stacks: #2 ""jho @ t3NhL8TnYz"" (259475) | #3 ""Justin @ g0FfVCh6gI"" (230750) | #7 ""LIT2 @ Mw0SATaN53"" (493150) | #8 ""zxc2 @ cIaXP7lyE_"" (446512) | #10 ""Z9z9 @ xswHkyUXqL"" (644300)",2025-12-30T14:31:20.410Z,176710508041001
"-- starting hand #906 (id: xr8ijjqpz6fu)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2025-12-30T14:31:20.410Z,176710508041000
-- ending hand #905 --,2025-12-30T14:31:14.349Z,176710507434902
"""Justin @ g0FfVCh6gI"" collected 78600 from pot with Pair, 9's (combination: 9♥, 9♣, K♥, J♥, 5♦)",2025-12-30T14:31:14.349Z,176710507434901
"""Justin @ g0FfVCh6gI"" shows a K♥, 9♥.",2025-12-30T14:31:14.349Z,176710507434900
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T14:31:13.515Z,176710507351500
"""Justin @ g0FfVCh6gI"" checks",2025-12-30T14:31:12.047Z,176710507204700
"River: 5♦, 3♥, J♥, 2♣ [9♣]",2025-12-30T14:31:09.148Z,176710506914800
"""LIT2 @ Mw0SATaN53"" calls 27800",2025-12-30T14:31:08.316Z,176710506831600
"""Justin @ g0FfVCh6gI"" bets 27800",2025-12-30T14:31:06.036Z,176710506603600
"Turn: 5♦, 3♥, J♥ [2♣]",2025-12-30T14:30:54.650Z,176710505465000
"""LIT2 @ Mw0SATaN53"" calls 6900",2025-12-30T14:30:53.845Z,176710505384500
"""Justin @ g0FfVCh6gI"" bets 6900",2025-12-30T14:30:52.386Z,176710505238600
"Flop:  [5♦, 3♥, J♥]",2025-12-30T14:30:48.245Z,176710504824500
"""LIT2 @ Mw0SATaN53"" calls 4400",2025-12-30T14:30:47.416Z,176710504741600
"""Justin @ g0FfVCh6gI"" raises to 4400",2025-12-30T14:30:45.719Z,176710504571900
"""jho @ t3NhL8TnYz"" folds",2025-12-30T14:30:40.333Z,176710504033300
"""Z9z9 @ xswHkyUXqL"" folds",2025-12-30T14:30:39.291Z,176710503929100
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T14:30:36.031Z,176710503603100
"""LIT2 @ Mw0SATaN53"" calls 800",2025-12-30T14:30:34.830Z,176710503483000
"""Justin @ g0FfVCh6gI"" posts a big blind of 800",2025-12-30T14:30:30.717Z,176710503071708
"""jho @ t3NhL8TnYz"" posts a small blind of 400",2025-12-30T14:30:30.717Z,176710503071707
"Player stacks: #2 ""jho @ t3NhL8TnYz"" (259875) | #3 ""Justin @ g0FfVCh6gI"" (191250) | #7 ""LIT2 @ Mw0SATaN53"" (532250) | #8 ""zxc2 @ cIaXP7lyE_"" (446512) | #10 ""Z9z9 @ xswHkyUXqL"" (644300)",2025-12-30T14:30:30.717Z,176710503071701
"-- starting hand #905 (id: iytd8ivcev8u)  (No Limit Texas Hold'em) (dealer: ""Z9z9 @ xswHkyUXqL"") --",2025-12-30T14:30:30.717Z,176710503071700
"""Z9z9 @ xswHkyUXqL"" shows a A♥.",2025-12-30T14:30:28.539Z,176710502853900
-- ending hand #904 --,2025-12-30T14:30:27.115Z,176710502711502
"""Justin @ g0FfVCh6gI"" collected 27600 from pot",2025-12-30T14:30:27.115Z,176710502711501
"Uncalled bet of 27600 returned to ""Justin @ g0FfVCh6gI""",2025-12-30T14:30:27.115Z,176710502711500
"""Z9z9 @ xswHkyUXqL"" folds",2025-12-30T14:30:26.284Z,176710502628400
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T14:30:16.784Z,176710501678400
"""Justin @ g0FfVCh6gI"" raises to 36800",2025-12-30T14:30:15.702Z,176710501570200
"""Z9z9 @ xswHkyUXqL"" bets 9200",2025-12-30T14:30:10.579Z,176710501057900
"Turn: 7♦, J♥, K♠ [A♠]",2025-12-30T14:30:07.499Z,176710500749900
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T14:30:06.649Z,176710500664900
"""Justin @ g0FfVCh6gI"" checks",2025-12-30T14:30:05.543Z,176710500554300
"""Z9z9 @ xswHkyUXqL"" checks",2025-12-30T14:30:03.448Z,176710500344800
"Flop:  [7♦, J♥, K♠]",2025-12-30T14:30:01.238Z,176710500123800
"""jho @ t3NhL8TnYz"" folds",2025-12-30T14:30:00.300Z,176710500030000
"""Z9z9 @ xswHkyUXqL"" calls 2800",2025-12-30T14:29:56.039Z,176710499603900
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T14:29:54.551Z,176710499455100
"""LIT2 @ Mw0SATaN53"" calls 2800",2025-12-30T14:29:53.465Z,176710499346500
"""Justin @ g0FfVCh6gI"" raises to 2800",2025-12-30T14:29:52.112Z,176710499211200
"""jho @ t3NhL8TnYz"" posts a big blind of 800",2025-12-30T14:29:49.182Z,176710498918208
"""Z9z9 @ xswHkyUXqL"" posts a small blind of 400",2025-12-30T14:29:49.182Z,176710498918207
"Player stacks: #2 ""jho @ t3NhL8TnYz"" (260675) | #3 ""Justin @ g0FfVCh6gI"" (175650) | #7 ""LIT2 @ Mw0SATaN53"" (535050) | #8 ""zxc2 @ cIaXP7lyE_"" (446512) | #10 ""Z9z9 @ xswHkyUXqL"" (656300)",2025-12-30T14:29:49.182Z,176710498918201
"-- starting hand #904 (id: jtqfkazfhhq1)  (No Limit Texas Hold'em) (dealer: ""zxc2 @ cIaXP7lyE_"") --",2025-12-30T14:29:49.182Z,176710498918200
"""Z9z9 @ xswHkyUXqL"" shows a K♦, 7♠.",2025-12-30T14:29:45.948Z,176710498594800
-- ending hand #903 --,2025-12-30T14:29:42.667Z,176710498266704
"""zxc2 @ cIaXP7lyE_"" collected 8000 from pot with Two Pair, 10's & 7's (combination: 10♥, 10♠, 7♥, 7♦, A♣)",2025-12-30T14:29:42.667Z,176710498266703
"""Justin @ g0FfVCh6gI"" collected 8000 from pot with Two Pair, 10's & 7's (combination: 10♦, 10♠, 7♥, 7♦, A♣)",2025-12-30T14:29:42.667Z,176710498266702
"""Justin @ g0FfVCh6gI"" shows a 10♦, K♥.",2025-12-30T14:29:42.667Z,176710498266701
"""zxc2 @ cIaXP7lyE_"" shows a 9♠, 10♥.",2025-12-30T14:29:42.667Z,176710498266700
"""Justin @ g0FfVCh6gI"" checks",2025-12-30T14:29:41.851Z,176710498185100
"""zxc2 @ cIaXP7lyE_"" checks",2025-12-30T14:29:40.401Z,176710498040100
"River: A♣, 10♠, 7♥, 7♦ [8♠]",2025-12-30T14:29:35.240Z,176710497524000
"""Justin @ g0FfVCh6gI"" checks",2025-12-30T14:29:34.411Z,176710497441100
"""zxc2 @ cIaXP7lyE_"" checks",2025-12-30T14:29:32.087Z,176710497208700
"Turn: A♣, 10♠, 7♥ [7♦]",2025-12-30T14:29:30.772Z,176710497077200
"""zxc2 @ cIaXP7lyE_"" calls 4000",2025-12-30T14:29:29.946Z,176710496994600
"""Justin @ g0FfVCh6gI"" bets 4000",2025-12-30T14:29:28.190Z,176710496819000
"""zxc2 @ cIaXP7lyE_"" checks",2025-12-30T14:29:24.688Z,176710496468800
"Flop:  [A♣, 10♠, 7♥]",2025-12-30T14:29:23.099Z,176710496309900
"""Z9z9 @ xswHkyUXqL"" folds",2025-12-30T14:29:22.279Z,176710496227900
"""zxc2 @ cIaXP7lyE_"" calls 3600",2025-12-30T14:29:20.458Z,176710496045800
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T14:29:19.239Z,176710495923900
"""Justin @ g0FfVCh6gI"" raises to 3600",2025-12-30T14:29:17.941Z,176710495794100
"""jho @ t3NhL8TnYz"" folds",2025-12-30T14:29:13.155Z,176710495315500
"""Z9z9 @ xswHkyUXqL"" posts a big blind of 800",2025-12-30T14:29:10.759Z,176710495075911
"""zxc2 @ cIaXP7lyE_"" posts a small blind of 400",2025-12-30T14:29:10.759Z,176710495075910
"Player stacks: #2 ""jho @ t3NhL8TnYz"" (260675) | #3 ""Justin @ g0FfVCh6gI"" (175250) | #7 ""LIT2 @ Mw0SATaN53"" (535050) | #8 ""zxc2 @ cIaXP7lyE_"" (446112) | #10 ""Z9z9 @ xswHkyUXqL"" (657100)",2025-12-30T14:29:10.759Z,176710495075904
"-- starting hand #903 (id: fylb10m445q4)  (No Limit Texas Hold'em) (dealer: ""LIT2 @ Mw0SATaN53"") --",2025-12-30T14:29:10.759Z,176710495075903
The game's big blind was changed from 400 to 800.,2025-12-30T14:29:10.759Z,176710495075902
The game's small blind was changed from 200 to 400.,2025-12-30T14:29:10.759Z,176710495075901
"Game Config Changes
* blind schedule: L1: 200/400 » L1: 400/800
* Restart Blind Schedule at Level: none » 1",2025-12-30T14:29:10.759Z,176710495075900
-- ending hand #902 --,2025-12-30T14:29:07.822Z,176710494782202
"""Z9z9 @ xswHkyUXqL"" collected 3800 from pot",2025-12-30T14:29:07.822Z,176710494782201
"Uncalled bet of 3800 returned to ""Z9z9 @ xswHkyUXqL""",2025-12-30T14:29:07.822Z,176710494782200
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T14:29:06.992Z,176710494699200
"""Z9z9 @ xswHkyUXqL"" bets 3800",2025-12-30T14:29:05.434Z,176710494543400
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T14:29:01.899Z,176710494189900
"Flop:  [9♣, 7♠, 10♥]",2025-12-30T14:29:00.250Z,176710494025000
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T14:28:59.438Z,176710493943800
"""LIT2 @ Mw0SATaN53"" calls 1600",2025-12-30T14:28:57.119Z,176710493711900
"""Justin @ g0FfVCh6gI"" folds",2025-12-30T14:28:53.906Z,176710493390600
"""jho @ t3NhL8TnYz"" folds",2025-12-30T14:28:44.790Z,176710492479000
"""Z9z9 @ xswHkyUXqL"" raises to 1600",2025-12-30T14:28:43.148Z,176710492314800
"""Z9z9 @ xswHkyUXqL"" posts a missed big blind of 400",2025-12-30T14:28:38.216Z,176710491821611
"""Z9z9 @ xswHkyUXqL"" posts a missing small blind of 200",2025-12-30T14:28:38.216Z,176710491821610
"""zxc2 @ cIaXP7lyE_"" posts a big blind of 400",2025-12-30T14:28:38.216Z,176710491821609
"""LIT2 @ Mw0SATaN53"" posts a small blind of 200",2025-12-30T14:28:38.216Z,176710491821608
"Player stacks: #2 ""jho @ t3NhL8TnYz"" (260675) | #3 ""Justin @ g0FfVCh6gI"" (175250) | #7 ""LIT2 @ Mw0SATaN53"" (536650) | #8 ""zxc2 @ cIaXP7lyE_"" (446512) | #10 ""Z9z9 @ xswHkyUXqL"" (655100)",2025-12-30T14:28:38.216Z,176710491821602
"-- starting hand #902 (id: jm0s2lx3klun)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2025-12-30T14:28:38.216Z,176710491821601
"The player ""Z9z9 @ xswHkyUXqL"" joined the game with a stack of 655100.",2025-12-30T14:28:38.216Z,176710491821600
-- ending hand #901 --,2025-12-30T14:28:32.210Z,176710491221002
"""jho @ t3NhL8TnYz"" collected 113400 from pot with Flush, Kh High (combination: K♥, J♥, 10♥, 4♥, 2♥)",2025-12-30T14:28:32.210Z,176710491221001
"""jho @ t3NhL8TnYz"" shows a K♥, J♥.",2025-12-30T14:28:32.210Z,176710491221000
"""LIT2 @ Mw0SATaN53"" calls 37800",2025-12-30T14:28:31.374Z,176710491137400
"""jho @ t3NhL8TnYz"" bets 37800",2025-12-30T14:28:28.910Z,176710490891000
"The player ""Z9z9 @ xswHkyUXqL"" sit back with the stack of 655100.",2025-12-30T14:28:24.614Z,176710490461400
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T14:28:20.611Z,176710490061100
"River: 2♥, 8♠, 2♠, 4♥ [10♥]",2025-12-30T14:28:18.579Z,176710489857900
"""jho @ t3NhL8TnYz"" calls 12600",2025-12-30T14:28:17.760Z,176710489776000
"""LIT2 @ Mw0SATaN53"" bets 12600",2025-12-30T14:28:05.154Z,176710488515400
"Turn: 2♥, 8♠, 2♠ [4♥]",2025-12-30T14:28:02.326Z,176710488232600
"""jho @ t3NhL8TnYz"" calls 4200",2025-12-30T14:28:01.417Z,176710488141700
"""LIT2 @ Mw0SATaN53"" bets 4200",2025-12-30T14:27:56.513Z,176710487651300
"Flop:  [2♥, 8♠, 2♠]",2025-12-30T14:27:53.613Z,176710487361300
"""LIT2 @ Mw0SATaN53"" calls 2000",2025-12-30T14:27:52.796Z,176710487279600
"""Justin @ g0FfVCh6gI"" folds",2025-12-30T14:27:50.941Z,176710487094100
"""jho @ t3NhL8TnYz"" raises to 2000",2025-12-30T14:27:48.457Z,176710486845700
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T14:27:44.128Z,176710486412800
"""LIT2 @ Mw0SATaN53"" posts a big blind of 400",2025-12-30T14:27:42.681Z,176710486268107
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2025-12-30T14:27:42.681Z,176710486268106
"Player stacks: #2 ""jho @ t3NhL8TnYz"" (203875) | #3 ""Justin @ g0FfVCh6gI"" (175450) | #7 ""LIT2 @ Mw0SATaN53"" (593250) | #8 ""zxc2 @ cIaXP7lyE_"" (446512)",2025-12-30T14:27:42.681Z,176710486268101
"-- starting hand #901 (id: 4a4nbqefbtky)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2025-12-30T14:27:42.681Z,176710486268100
-- ending hand #900 --,2025-12-30T14:27:39.759Z,176710485975902
"""Justin @ g0FfVCh6gI"" collected 9000 from pot",2025-12-30T14:27:39.759Z,176710485975901
"Uncalled bet of 9000 returned to ""Justin @ g0FfVCh6gI""",2025-12-30T14:27:39.759Z,176710485975900
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T14:27:38.889Z,176710485888900
"""Justin @ g0FfVCh6gI"" bets 9000",2025-12-30T14:27:34.846Z,176710485484600
"Flop:  [6♥, 5♣, 7♣]",2025-12-30T14:27:29.956Z,176710484995600
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T14:27:29.104Z,176710484910400
"""LIT2 @ Mw0SATaN53"" calls 4200",2025-12-30T14:27:27.904Z,176710484790400
"""Justin @ g0FfVCh6gI"" raises to 4200",2025-12-30T14:27:25.199Z,176710484519900
"""jho @ t3NhL8TnYz"" folds",2025-12-30T14:27:19.240Z,176710483924000
"""zxc2 @ cIaXP7lyE_"" calls 400",2025-12-30T14:27:18.185Z,176710483818500
"""LIT2 @ Mw0SATaN53"" calls 400",2025-12-30T14:27:16.473Z,176710483647300
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2025-12-30T14:27:13.314Z,176710483331407
"""jho @ t3NhL8TnYz"" posts a small blind of 200",2025-12-30T14:27:13.314Z,176710483331406
"Player stacks: #2 ""jho @ t3NhL8TnYz"" (204075) | #3 ""Justin @ g0FfVCh6gI"" (170650) | #7 ""LIT2 @ Mw0SATaN53"" (597450) | #8 ""zxc2 @ cIaXP7lyE_"" (446912)",2025-12-30T14:27:13.314Z,176710483331401
"-- starting hand #900 (id: dhdwfbonndms)  (No Limit Texas Hold'em) (dealer: ""zxc2 @ cIaXP7lyE_"") --",2025-12-30T14:27:13.314Z,176710483331400
"""zxc2 @ cIaXP7lyE_"" shows a 3♣, 7♥.",2025-12-30T14:27:11.315Z,176710483131500
-- ending hand #899 --,2025-12-30T14:27:09.712Z,176710482971202
"""Justin @ g0FfVCh6gI"" collected 5600 from pot",2025-12-30T14:27:09.712Z,176710482971201
"Uncalled bet of 5600 returned to ""Justin @ g0FfVCh6gI""",2025-12-30T14:27:09.712Z,176710482971200
"""jho @ t3NhL8TnYz"" folds",2025-12-30T14:27:08.890Z,176710482889000
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T14:27:06.535Z,176710482653500
"""Justin @ g0FfVCh6gI"" bets 5600",2025-12-30T14:27:05.063Z,176710482506300
"""jho @ t3NhL8TnYz"" checks",2025-12-30T14:27:00.329Z,176710482032900
"Turn: Q♠, J♦, 3♠ [J♣]",2025-12-30T14:26:53.863Z,176710481386300
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T14:26:53.040Z,176710481304000
"""Justin @ g0FfVCh6gI"" checks",2025-12-30T14:26:46.478Z,176710480647800
"""jho @ t3NhL8TnYz"" checks",2025-12-30T14:26:44.272Z,176710480427200
"Flop:  [Q♠, J♦, 3♠]",2025-12-30T14:26:42.707Z,176710480270700
"""jho @ t3NhL8TnYz"" calls 1800",2025-12-30T14:26:41.855Z,176710480185500
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T14:26:37.839Z,176710479783900
"""LIT2 @ Mw0SATaN53"" calls 1800",2025-12-30T14:26:36.443Z,176710479644300
"""Justin @ g0FfVCh6gI"" raises to 1800",2025-12-30T14:26:33.263Z,176710479326300
"""jho @ t3NhL8TnYz"" posts a big blind of 400",2025-12-30T14:26:29.636Z,176710478963607
"""zxc2 @ cIaXP7lyE_"" posts a small blind of 200",2025-12-30T14:26:29.636Z,176710478963606
"Player stacks: #2 ""jho @ t3NhL8TnYz"" (205875) | #3 ""Justin @ g0FfVCh6gI"" (166850) | #7 ""LIT2 @ Mw0SATaN53"" (599250) | #8 ""zxc2 @ cIaXP7lyE_"" (447112)",2025-12-30T14:26:29.636Z,176710478963601
"-- starting hand #899 (id: ki0hy7kan1kz)  (No Limit Texas Hold'em) (dealer: ""LIT2 @ Mw0SATaN53"") --",2025-12-30T14:26:29.636Z,176710478963600
-- ending hand #898 --,2025-12-30T14:26:23.597Z,176710478359704
"""LIT2 @ Mw0SATaN53"" collected 8000 from pot with Pair, A's (combination: A♥, A♦, K♦, Q♦, 9♥)",2025-12-30T14:26:23.597Z,176710478359703
"""jho @ t3NhL8TnYz"" collected 8000 from pot with Pair, A's (combination: A♠, A♦, K♦, Q♦, 9♥)",2025-12-30T14:26:23.597Z,176710478359702
"""LIT2 @ Mw0SATaN53"" shows a 2♥, A♥.",2025-12-30T14:26:23.597Z,176710478359701
"""jho @ t3NhL8TnYz"" shows a 2♠, A♠.",2025-12-30T14:26:23.597Z,176710478359700
"""LIT2 @ Mw0SATaN53"" calls 4000",2025-12-30T14:26:22.721Z,176710478272100
"""jho @ t3NhL8TnYz"" bets 4000",2025-12-30T14:26:21.438Z,176710478143800
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T14:26:18.352Z,176710477835200
"River: 4♠, A♦, 9♥, Q♦ [K♦]",2025-12-30T14:26:16.989Z,176710477698900
"""LIT2 @ Mw0SATaN53"" calls 2400",2025-12-30T14:26:16.127Z,176710477612700
"""jho @ t3NhL8TnYz"" bets 2400",2025-12-30T14:26:14.217Z,176710477421700
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T14:26:11.456Z,176710477145600
"Turn: 4♠, A♦, 9♥ [Q♦]",2025-12-30T14:26:10.694Z,176710477069400
"""jho @ t3NhL8TnYz"" checks",2025-12-30T14:26:09.889Z,176710476988900
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T14:26:08.268Z,176710476826800
"Flop:  [4♠, A♦, 9♥]",2025-12-30T14:26:03.373Z,176710476337300
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T14:26:02.510Z,176710476251000
"""LIT2 @ Mw0SATaN53"" calls 1400",2025-12-30T14:26:01.087Z,176710476108700
"""Justin @ g0FfVCh6gI"" folds",2025-12-30T14:25:59.903Z,176710475990300
"""jho @ t3NhL8TnYz"" raises to 1400",2025-12-30T14:25:58.040Z,176710475804000
"""zxc2 @ cIaXP7lyE_"" posts a big blind of 400",2025-12-30T14:25:54.949Z,176710475494907
"""LIT2 @ Mw0SATaN53"" posts a small blind of 200",2025-12-30T14:25:54.949Z,176710475494906
"Player stacks: #2 ""jho @ t3NhL8TnYz"" (205675) | #3 ""Justin @ g0FfVCh6gI"" (166850) | #7 ""LIT2 @ Mw0SATaN53"" (599050) | #8 ""zxc2 @ cIaXP7lyE_"" (447512)",2025-12-30T14:25:54.949Z,176710475494901
"-- starting hand #898 (id: hpgismpqvr0j)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2025-12-30T14:25:54.949Z,176710475494900
-- ending hand #897 --,2025-12-30T14:25:51.951Z,176710475195102
"""LIT2 @ Mw0SATaN53"" collected 400 from pot",2025-12-30T14:25:51.951Z,176710475195101
"Uncalled bet of 200 returned to ""LIT2 @ Mw0SATaN53""",2025-12-30T14:25:51.951Z,176710475195100
"""Justin @ g0FfVCh6gI"" folds",2025-12-30T14:25:51.095Z,176710475109500
"""jho @ t3NhL8TnYz"" folds",2025-12-30T14:25:49.872Z,176710474987200
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T14:25:45.836Z,176710474583600
"""LIT2 @ Mw0SATaN53"" posts a big blind of 400",2025-12-30T14:25:44.746Z,176710474474607
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2025-12-30T14:25:44.746Z,176710474474606
"Player stacks: #2 ""jho @ t3NhL8TnYz"" (205675) | #3 ""Justin @ g0FfVCh6gI"" (167050) | #7 ""LIT2 @ Mw0SATaN53"" (598850) | #8 ""zxc2 @ cIaXP7lyE_"" (447512)",2025-12-30T14:25:44.746Z,176710474474601
"-- starting hand #897 (id: bhyqb4hxzahs)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2025-12-30T14:25:44.746Z,176710474474600
-- ending hand #896 --,2025-12-30T14:25:41.774Z,176710474177402
"""LIT2 @ Mw0SATaN53"" collected 22500 from pot",2025-12-30T14:25:41.774Z,176710474177401
"Uncalled bet of 22500 returned to ""LIT2 @ Mw0SATaN53""",2025-12-30T14:25:41.774Z,176710474177400
"""Justin @ g0FfVCh6gI"" folds",2025-12-30T14:25:40.944Z,176710474094400
"""LIT2 @ Mw0SATaN53"" raises to 29250",2025-12-30T14:25:39.227Z,176710473922700
"""Justin @ g0FfVCh6gI"" bets 6750",2025-12-30T14:25:35.909Z,176710473590900
"River: 10♦, 6♥, 7♦, 9♣ [J♥]",2025-12-30T14:25:32.134Z,176710473213400
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T14:25:31.277Z,176710473127700
"""Justin @ g0FfVCh6gI"" checks",2025-12-30T14:25:29.199Z,176710472919900
"Turn: 10♦, 6♥, 7♦ [9♣]",2025-12-30T14:25:27.011Z,176710472701100
"""LIT2 @ Mw0SATaN53"" calls 4000",2025-12-30T14:25:26.196Z,176710472619600
"""Justin @ g0FfVCh6gI"" raises to 4000",2025-12-30T14:25:22.289Z,176710472228900
"""LIT2 @ Mw0SATaN53"" bets 1000",2025-12-30T14:25:18.185Z,176710471818500
"""Justin @ g0FfVCh6gI"" checks",2025-12-30T14:25:15.970Z,176710471597000
"Flop:  [10♦, 6♥, 7♦]",2025-12-30T14:25:13.709Z,176710471370900
"""Justin @ g0FfVCh6gI"" checks",2025-12-30T14:25:12.894Z,176710471289400
"""jho @ t3NhL8TnYz"" folds",2025-12-30T14:25:11.404Z,176710471140400
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T14:25:07.219Z,176710470721900
"""LIT2 @ Mw0SATaN53"" calls 400",2025-12-30T14:25:06.158Z,176710470615800
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2025-12-30T14:25:04.784Z,176710470478407
"""jho @ t3NhL8TnYz"" posts a small blind of 200",2025-12-30T14:25:04.784Z,176710470478406
"Player stacks: #2 ""jho @ t3NhL8TnYz"" (205875) | #3 ""Justin @ g0FfVCh6gI"" (178200) | #7 ""LIT2 @ Mw0SATaN53"" (587500) | #8 ""zxc2 @ cIaXP7lyE_"" (447512)",2025-12-30T14:25:04.784Z,176710470478401
"-- starting hand #896 (id: yr9biiwbnazc)  (No Limit Texas Hold'em) (dealer: ""zxc2 @ cIaXP7lyE_"") --",2025-12-30T14:25:04.784Z,176710470478400
"""Justin @ g0FfVCh6gI"" shows a 10♥.",2025-12-30T14:25:02.366Z,176710470236600
-- ending hand #895 --,2025-12-30T14:25:01.164Z,176710470116402
"""LIT2 @ Mw0SATaN53"" collected 18200 from pot",2025-12-30T14:25:01.164Z,176710470116401
"Uncalled bet of 35000 returned to ""LIT2 @ Mw0SATaN53""",2025-12-30T14:25:01.164Z,176710470116400
"""Justin @ g0FfVCh6gI"" folds",2025-12-30T14:25:00.345Z,176710470034500
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T14:24:57.990Z,176710469799000
"""LIT2 @ Mw0SATaN53"" bets 35000",2025-12-30T14:24:56.886Z,176710469688600
"""Justin @ g0FfVCh6gI"" checks",2025-12-30T14:24:50.405Z,176710469040500
"""zxc2 @ cIaXP7lyE_"" checks",2025-12-30T14:24:48.407Z,176710468840700
"River: 7♥, 6♥, 2♥, 3♦ [J♥]",2025-12-30T14:24:46.950Z,176710468695000
"""LIT2 @ Mw0SATaN53"" calls 4200",2025-12-30T14:24:46.130Z,176710468613000
"""Justin @ g0FfVCh6gI"" calls 4200",2025-12-30T14:24:45.041Z,176710468504100
"""jho @ t3NhL8TnYz"" folds",2025-12-30T14:24:42.694Z,176710468269400
"""zxc2 @ cIaXP7lyE_"" bets 4200",2025-12-30T14:24:39.318Z,176710467931800
"Turn: 7♥, 6♥, 2♥ [3♦]",2025-12-30T14:24:35.795Z,176710467579500
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T14:24:34.947Z,176710467494700
"""Justin @ g0FfVCh6gI"" checks",2025-12-30T14:24:33.853Z,176710467385300
"""jho @ t3NhL8TnYz"" checks",2025-12-30T14:24:31.489Z,176710467148900
"""zxc2 @ cIaXP7lyE_"" checks",2025-12-30T14:24:30.468Z,176710467046800
"Flop:  [7♥, 6♥, 2♥]",2025-12-30T14:24:29.076Z,176710466907600
"""jho @ t3NhL8TnYz"" calls 1400",2025-12-30T14:24:28.272Z,176710466827200
"""zxc2 @ cIaXP7lyE_"" calls 1400",2025-12-30T14:24:24.814Z,176710466481400
"""LIT2 @ Mw0SATaN53"" calls 1400",2025-12-30T14:24:23.358Z,176710466335800
"""Justin @ g0FfVCh6gI"" raises to 1400",2025-12-30T14:24:20.733Z,176710466073300
"""jho @ t3NhL8TnYz"" posts a big blind of 400",2025-12-30T14:24:17.669Z,176710465766907
