entry,at,order
"""Justin @ g0FfVCh6gI"" posts a big blind of 800",2026-01-01T15:54:27.741Z,176728286774109
"""jho @ t3NhL8TnYz"" posts a small blind of 400",2026-01-01T15:54:27.741Z,176728286774108
"Player stacks: #1 ""9917. @ Ek559oOV8c"" (1129969) | #2 ""O9O9 @ xswHkyUXqL"" (468163) | #4 ""Black @ eLlYR19TDN"" (526950) | #6 ""zxc2 @ u341hEhZ9E"" (1357954) | #8 ""jho @ t3NhL8TnYz"" (850900) | #10 ""Justin @ g0FfVCh6gI"" (1069544)",2026-01-01T15:54:27.741Z,176728286774101
"-- starting hand #809 (id: crvtf3kfaays)  (No Limit Texas Hold'em) (dealer: ""zxc2 @ u341hEhZ9E"") --",2026-01-01T15:54:27.741Z,176728286774100
-- ending hand #808 --,2026-01-01T15:54:24.830Z,176728286483002
"""9917. @ Ek559oOV8c"" collected 2800 from pot",2026-01-01T15:54:24.830Z,176728286483001
"Uncalled bet of 2800 returned to ""9917. @ Ek559oOV8c""",2026-01-01T15:54:24.830Z,176728286483000
"""jho @ t3NhL8TnYz"" folds",2026-01-01T15:54:24.007Z,176728286400700
"""O9O9 @ xswHkyUXqL"" folds",2026-01-01T15:54:20.117Z,176728286011700
"""9917. @ Ek559oOV8c"" bets 2800",2026-01-01T15:54:18.709Z,176728285870900
"""jho @ t3NhL8TnYz"" checks",2026-01-01T15:54:14.244Z,176728285424400
"River: 3♣, K♣, 4♣, 6♠ [9♦]",2026-01-01T15:54:12.781Z,176728285278100
"""O9O9 @ xswHkyUXqL"" checks",2026-01-01T15:54:11.952Z,176728285195200
"""9917. @ Ek559oOV8c"" checks",2026-01-01T15:54:10.251Z,176728285025100
"""jho @ t3NhL8TnYz"" checks",2026-01-01T15:54:09.126Z,176728284912600
"Turn: 3♣, K♣, 4♣ [6♠]",2026-01-01T15:53:56.936Z,176728283693600
"""O9O9 @ xswHkyUXqL"" checks",2026-01-01T15:53:56.094Z,176728283609400
"""9917. @ Ek559oOV8c"" checks",2026-01-01T15:53:46.873Z,176728282687300
"""jho @ t3NhL8TnYz"" checks",2026-01-01T15:53:43.878Z,176728282387800
"Flop:  [3♣, K♣, 4♣]",2026-01-01T15:53:40.362Z,176728282036200
"""jho @ t3NhL8TnYz"" checks",2026-01-01T15:53:39.548Z,176728281954800
"""zxc2 @ u341hEhZ9E"" folds",2026-01-01T15:53:38.503Z,176728281850300
"""Black @ eLlYR19TDN"" folds",2026-01-01T15:53:37.281Z,176728281728100
"""O9O9 @ xswHkyUXqL"" calls 800",2026-01-01T15:53:36.238Z,176728281623800
"""9917. @ Ek559oOV8c"" calls 800",2026-01-01T15:53:32.272Z,176728281227200
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T15:53:23.312Z,176728280331200
"""jho @ t3NhL8TnYz"" posts a big blind of 800",2026-01-01T15:53:21.631Z,176728280163109
"""zxc2 @ u341hEhZ9E"" posts a small blind of 400",2026-01-01T15:53:21.631Z,176728280163108
"Player stacks: #1 ""9917. @ Ek559oOV8c"" (1127969) | #2 ""O9O9 @ xswHkyUXqL"" (468963) | #4 ""Black @ eLlYR19TDN"" (526950) | #6 ""zxc2 @ u341hEhZ9E"" (1358354) | #8 ""jho @ t3NhL8TnYz"" (851700) | #10 ""Justin @ g0FfVCh6gI"" (1069544)",2026-01-01T15:53:21.631Z,176728280163101
"-- starting hand #808 (id: 92zqimmm4qor)  (No Limit Texas Hold'em) (dealer: ""Black @ eLlYR19TDN"") --",2026-01-01T15:53:21.631Z,176728280163100
-- ending hand #807 --,2026-01-01T15:53:18.715Z,176728279871502
"""jho @ t3NhL8TnYz"" collected 33800 from pot",2026-01-01T15:53:18.715Z,176728279871501
"Uncalled bet of 25350 returned to ""jho @ t3NhL8TnYz""",2026-01-01T15:53:18.715Z,176728279871500
"""zxc2 @ u341hEhZ9E"" folds",2026-01-01T15:53:17.900Z,176728279790000
"""O9O9 @ xswHkyUXqL"" folds",2026-01-01T15:53:16.056Z,176728279605600
"""jho @ t3NhL8TnYz"" bets 25350",2026-01-01T15:53:14.327Z,176728279432700
"""zxc2 @ u341hEhZ9E"" checks",2026-01-01T15:53:09.663Z,176728278966300
"River: 7♦, 4♣, K♣, A♣ [K♠]",2026-01-01T15:53:05.265Z,176728278526500
"""O9O9 @ xswHkyUXqL"" checks",2026-01-01T15:53:04.444Z,176728278444400
"""jho @ t3NhL8TnYz"" checks",2026-01-01T15:53:02.998Z,176728278299800
"""zxc2 @ u341hEhZ9E"" checks",2026-01-01T15:52:56.230Z,176728277623000
"Turn: 7♦, 4♣, K♣ [A♣]",2026-01-01T15:52:53.240Z,176728277324000
"""zxc2 @ u341hEhZ9E"" calls 7800",2026-01-01T15:52:52.400Z,176728277240000
"""O9O9 @ xswHkyUXqL"" calls 7800",2026-01-01T15:52:50.700Z,176728277070000
"""jho @ t3NhL8TnYz"" bets 7800",2026-01-01T15:52:49.044Z,176728276904400
"""zxc2 @ u341hEhZ9E"" checks",2026-01-01T15:52:42.058Z,176728276205800
"Flop:  [7♦, 4♣, K♣]",2026-01-01T15:52:40.036Z,176728276003600
"""zxc2 @ u341hEhZ9E"" calls 3200",2026-01-01T15:52:39.210Z,176728275921000
"""Black @ eLlYR19TDN"" folds",2026-01-01T15:52:38.091Z,176728275809100
"""O9O9 @ xswHkyUXqL"" calls 3200",2026-01-01T15:52:36.926Z,176728275692600
"""9917. @ Ek559oOV8c"" folds",2026-01-01T15:52:34.623Z,176728275462300
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T15:52:27.754Z,176728274775400
"""jho @ t3NhL8TnYz"" raises to 3200",2026-01-01T15:52:26.641Z,176728274664100
"""zxc2 @ u341hEhZ9E"" posts a missing small blind of 400",2026-01-01T15:52:23.341Z,176728274334111
"""zxc2 @ u341hEhZ9E"" posts a big blind of 800",2026-01-01T15:52:23.341Z,176728274334110
"""Black @ eLlYR19TDN"" posts a small blind of 400",2026-01-01T15:52:23.341Z,176728274334109
"Player stacks: #1 ""9917. @ Ek559oOV8c"" (1127969) | #2 ""O9O9 @ xswHkyUXqL"" (479963) | #4 ""Black @ eLlYR19TDN"" (527350) | #6 ""zxc2 @ u341hEhZ9E"" (1369754) | #8 ""jho @ t3NhL8TnYz"" (828900) | #10 ""Justin @ g0FfVCh6gI"" (1069544)",2026-01-01T15:52:23.341Z,176728274334102
"-- starting hand #807 (id: jvtamsudmhi5)  (No Limit Texas Hold'em) (dealer: ""O9O9 @ xswHkyUXqL"") --",2026-01-01T15:52:23.341Z,176728274334101
"The player ""zxc2 @ u341hEhZ9E"" joined the game with a stack of 1369754.",2026-01-01T15:52:23.341Z,176728274334100
-- ending hand #806 --,2026-01-01T15:52:20.407Z,176728274040702
"""9917. @ Ek559oOV8c"" collected 108000 from pot",2026-01-01T15:52:20.407Z,176728274040701
"Uncalled bet of 108000 returned to ""9917. @ Ek559oOV8c""",2026-01-01T15:52:20.407Z,176728274040700
"""O9O9 @ xswHkyUXqL"" folds",2026-01-01T15:52:19.577Z,176728273957700
"""9917. @ Ek559oOV8c"" raises to 144000",2026-01-01T15:52:09.309Z,176728272930900
"""O9O9 @ xswHkyUXqL"" bets 36000",2026-01-01T15:52:02.689Z,176728272268900
"River: 7♥, 5♦, 10♦, K♣ [3♦]",2026-01-01T15:51:59.140Z,176728271914000
"""O9O9 @ xswHkyUXqL"" calls 9000",2026-01-01T15:51:58.332Z,176728271833200
"""9917. @ Ek559oOV8c"" bets 9000",2026-01-01T15:51:56.494Z,176728271649400
"""O9O9 @ xswHkyUXqL"" checks",2026-01-01T15:51:51.327Z,176728271132700
"Turn: 7♥, 5♦, 10♦ [K♣]",2026-01-01T15:51:49.417Z,176728270941700
"""9917. @ Ek559oOV8c"" calls 5400",2026-01-01T15:51:48.614Z,176728270861400
"""O9O9 @ xswHkyUXqL"" bets 5400",2026-01-01T15:51:45.108Z,176728270510800
"The player ""zxc2 @ u341hEhZ9E"" sit back with the stack of 1369754.",2026-01-01T15:51:31.940Z,176728269194000
"Flop:  [7♥, 5♦, 10♦]",2026-01-01T15:51:31.517Z,176728269151700
"""9917. @ Ek559oOV8c"" calls 3200",2026-01-01T15:51:30.655Z,176728269065500
"""Black @ eLlYR19TDN"" folds",2026-01-01T15:51:29.504Z,176728268950400
"""O9O9 @ xswHkyUXqL"" raises to 3200",2026-01-01T15:51:27.021Z,176728268702100
"""9917. @ Ek559oOV8c"" calls 800",2026-01-01T15:51:19.456Z,176728267945600
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T15:51:18.318Z,176728267831800
"""jho @ t3NhL8TnYz"" folds",2026-01-01T15:51:17.191Z,176728267719100
"""Black @ eLlYR19TDN"" posts a big blind of 800",2026-01-01T15:51:14.097Z,176728267409708
"""O9O9 @ xswHkyUXqL"" posts a small blind of 400",2026-01-01T15:51:14.097Z,176728267409707
"Player stacks: #1 ""9917. @ Ek559oOV8c"" (1073569) | #2 ""O9O9 @ xswHkyUXqL"" (533563) | #4 ""Black @ eLlYR19TDN"" (528150) | #8 ""jho @ t3NhL8TnYz"" (828900) | #10 ""Justin @ g0FfVCh6gI"" (1069544)",2026-01-01T15:51:14.097Z,176728267409701
"-- starting hand #806 (id: 2nckp70fkz0p)  (No Limit Texas Hold'em) (dealer: ""9917. @ Ek559oOV8c"") --",2026-01-01T15:51:14.097Z,176728267409700
"""9917. @ Ek559oOV8c"" shows a 6♠.",2026-01-01T15:51:12.619Z,176728267261900
"""9917. @ Ek559oOV8c"" shows a J♠.",2026-01-01T15:51:12.296Z,176728267229600
-- ending hand #805 --,2026-01-01T15:51:10.492Z,176728267049202
"""jho @ t3NhL8TnYz"" collected 79500 from pot",2026-01-01T15:51:10.492Z,176728267049201
"Uncalled bet of 39750 returned to ""jho @ t3NhL8TnYz""",2026-01-01T15:51:10.492Z,176728267049200
"""O9O9 @ xswHkyUXqL"" folds",2026-01-01T15:51:09.596Z,176728266959600
"""jho @ t3NhL8TnYz"" bets 39750",2026-01-01T15:51:06.394Z,176728266639400
"""O9O9 @ xswHkyUXqL"" checks",2026-01-01T15:51:00.184Z,176728266018400
"Flop:  [4♣, Q♠, 4♠]",2026-01-01T15:50:54.695Z,176728265469500
"""Black @ eLlYR19TDN"" folds",2026-01-01T15:50:53.890Z,176728265389000
"""O9O9 @ xswHkyUXqL"" calls 33250",2026-01-01T15:50:52.048Z,176728265204800
"""9917. @ Ek559oOV8c"" folds",2026-01-01T15:50:48.330Z,176728264833000
"""jho @ t3NhL8TnYz"" raises to 33250",2026-01-01T15:50:45.064Z,176728264506400
"""Black @ eLlYR19TDN"" calls 9400",2026-01-01T15:50:31.187Z,176728263118700
"""O9O9 @ xswHkyUXqL"" raises to 9400",2026-01-01T15:50:28.442Z,176728262844200
"""9917. @ Ek559oOV8c"" calls 3600",2026-01-01T15:50:24.553Z,176728262455300
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T15:50:23.432Z,176728262343200
"""jho @ t3NhL8TnYz"" raises to 3600",2026-01-01T15:50:22.307Z,176728262230700
"""Black @ eLlYR19TDN"" calls 800",2026-01-01T15:50:17.159Z,176728261715900
"""O9O9 @ xswHkyUXqL"" posts a big blind of 800",2026-01-01T15:50:14.715Z,176728261471508
"""9917. @ Ek559oOV8c"" posts a small blind of 400",2026-01-01T15:50:14.715Z,176728261471507
"Player stacks: #1 ""9917. @ Ek559oOV8c"" (1077169) | #2 ""O9O9 @ xswHkyUXqL"" (566813) | #4 ""Black @ eLlYR19TDN"" (537550) | #8 ""jho @ t3NhL8TnYz"" (782650) | #10 ""Justin @ g0FfVCh6gI"" (1069544)",2026-01-01T15:50:14.715Z,176728261471501
"-- starting hand #805 (id: ebq1wooniwrp)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-01T15:50:14.715Z,176728261471500
"""O9O9 @ xswHkyUXqL"" shows a 4♠.",2026-01-01T15:50:13.303Z,176728261330300
"""9917. @ Ek559oOV8c"" shows a 4♦.",2026-01-01T15:50:11.690Z,176728261169000
-- ending hand #804 --,2026-01-01T15:50:10.401Z,176728261040102
"""Black @ eLlYR19TDN"" collected 13600 from pot",2026-01-01T15:50:10.401Z,176728261040101
"Uncalled bet of 6800 returned to ""Black @ eLlYR19TDN""",2026-01-01T15:50:10.401Z,176728261040100
"""jho @ t3NhL8TnYz"" folds",2026-01-01T15:50:09.580Z,176728260958000
"""Black @ eLlYR19TDN"" bets 6800",2026-01-01T15:50:04.385Z,176728260438500
"Turn: J♣, 4♥, J♥ [J♦]",2026-01-01T15:49:55.650Z,176728259565000
"""jho @ t3NhL8TnYz"" calls 3400",2026-01-01T15:49:54.776Z,176728259477600
"""Black @ eLlYR19TDN"" bets 3400",2026-01-01T15:49:49.862Z,176728258986200
"Flop:  [J♣, 4♥, J♥]",2026-01-01T15:49:44.564Z,176728258456400
"""9917. @ Ek559oOV8c"" folds",2026-01-01T15:49:43.759Z,176728258375900
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T15:49:42.572Z,176728258257200
"""jho @ t3NhL8TnYz"" calls 2800",2026-01-01T15:49:41.441Z,176728258144100
"""Black @ eLlYR19TDN"" raises to 2800",2026-01-01T15:49:28.554Z,176728256855400
"""O9O9 @ xswHkyUXqL"" folds",2026-01-01T15:49:25.584Z,176728256558400
"""9917. @ Ek559oOV8c"" posts a big blind of 800",2026-01-01T15:49:23.636Z,176728256363608
"""Justin @ g0FfVCh6gI"" posts a small blind of 400",2026-01-01T15:49:23.636Z,176728256363607
"Player stacks: #1 ""9917. @ Ek559oOV8c"" (1077969) | #2 ""O9O9 @ xswHkyUXqL"" (566813) | #4 ""Black @ eLlYR19TDN"" (530150) | #8 ""jho @ t3NhL8TnYz"" (788850) | #10 ""Justin @ g0FfVCh6gI"" (1069944)",2026-01-01T15:49:23.636Z,176728256363601
"-- starting hand #804 (id: 3dofgcthsgo3)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-01T15:49:23.636Z,176728256363600
-- ending hand #803 --,2026-01-01T15:49:20.635Z,176728256063502
"""O9O9 @ xswHkyUXqL"" collected 2000 from pot",2026-01-01T15:49:20.635Z,176728256063501
"Uncalled bet of 2000 returned to ""O9O9 @ xswHkyUXqL""",2026-01-01T15:49:20.635Z,176728256063500
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T15:49:19.813Z,176728255981300
"""O9O9 @ xswHkyUXqL"" bets 2000",2026-01-01T15:49:18.272Z,176728255827200
"""Justin @ g0FfVCh6gI"" checks",2026-01-01T15:49:15.430Z,176728255543000
"Flop:  [4♠, 10♦, 9♦]",2026-01-01T15:49:12.707Z,176728255270700
"""Justin @ g0FfVCh6gI"" checks",2026-01-01T15:49:11.896Z,176728255189600
"""jho @ t3NhL8TnYz"" folds",2026-01-01T15:49:10.523Z,176728255052300
"""Black @ eLlYR19TDN"" folds",2026-01-01T15:49:03.852Z,176728254385200
"""O9O9 @ xswHkyUXqL"" calls 800",2026-01-01T15:49:02.677Z,176728254267700
"""9917. @ Ek559oOV8c"" folds",2026-01-01T15:48:52.110Z,176728253211000
"""Justin @ g0FfVCh6gI"" posts a big blind of 800",2026-01-01T15:48:50.759Z,176728253075908
"""jho @ t3NhL8TnYz"" posts a small blind of 400",2026-01-01T15:48:50.759Z,176728253075907
"Player stacks: #1 ""9917. @ Ek559oOV8c"" (1077969) | #2 ""O9O9 @ xswHkyUXqL"" (565613) | #4 ""Black @ eLlYR19TDN"" (530150) | #8 ""jho @ t3NhL8TnYz"" (789250) | #10 ""Justin @ g0FfVCh6gI"" (1070744)",2026-01-01T15:48:50.759Z,176728253075901
"-- starting hand #803 (id: jnwgkeyt5yxx)  (No Limit Texas Hold'em) (dealer: ""Black @ eLlYR19TDN"") --",2026-01-01T15:48:50.759Z,176728253075900
-- ending hand #802 --,2026-01-01T15:48:47.854Z,176728252785402
"""9917. @ Ek559oOV8c"" collected 108000 from pot",2026-01-01T15:48:47.854Z,176728252785401
"Uncalled bet of 108000 returned to ""9917. @ Ek559oOV8c""",2026-01-01T15:48:47.854Z,176728252785400
"""jho @ t3NhL8TnYz"" folds",2026-01-01T15:48:46.991Z,176728252699100
"""9917. @ Ek559oOV8c"" raises to 140400",2026-01-01T15:48:35.775Z,176728251577500
"""jho @ t3NhL8TnYz"" bets 32400",2026-01-01T15:48:32.959Z,176728251295900
"River: J♦, 3♠, 8♦, 5♣ [4♣]",2026-01-01T15:48:27.280Z,176728250728000
"""Black @ eLlYR19TDN"" folds",2026-01-01T15:48:26.464Z,176728250646400
"""O9O9 @ xswHkyUXqL"" folds",2026-01-01T15:48:24.553Z,176728250455300
"""9917. @ Ek559oOV8c"" calls 14400",2026-01-01T15:48:02.322Z,176728248232200
"""jho @ t3NhL8TnYz"" bets 14400",2026-01-01T15:48:00.443Z,176728248044300
"""Black @ eLlYR19TDN"" checks",2026-01-01T15:47:57.016Z,176728247701600
"Turn: J♦, 3♠, 8♦ [5♣]",2026-01-01T15:47:53.429Z,176728247342900
"""O9O9 @ xswHkyUXqL"" checks",2026-01-01T15:47:52.607Z,176728247260700
"""9917. @ Ek559oOV8c"" checks",2026-01-01T15:47:51.054Z,176728247105400
"""jho @ t3NhL8TnYz"" checks",2026-01-01T15:47:49.240Z,176728246924000
"""Black @ eLlYR19TDN"" checks",2026-01-01T15:47:45.211Z,176728246521100
"Flop:  [J♦, 3♠, 8♦]",2026-01-01T15:47:43.272Z,176728246327200
"""9917. @ Ek559oOV8c"" calls 3600",2026-01-01T15:47:42.458Z,176728246245800
"""jho @ t3NhL8TnYz"" calls 3600",2026-01-01T15:47:41.326Z,176728246132600
"""Black @ eLlYR19TDN"" calls 3600",2026-01-01T15:47:38.972Z,176728245897200
"""O9O9 @ xswHkyUXqL"" raises to 3600",2026-01-01T15:47:37.143Z,176728245714300
"""9917. @ Ek559oOV8c"" calls 800",2026-01-01T15:47:32.734Z,176728245273400
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T15:47:31.566Z,176728245156600
"""jho @ t3NhL8TnYz"" posts a big blind of 800",2026-01-01T15:47:30.620Z,176728245062008
"""Black @ eLlYR19TDN"" posts a small blind of 400",2026-01-01T15:47:30.620Z,176728245062007
"Player stacks: #1 ""9917. @ Ek559oOV8c"" (1020369) | #2 ""O9O9 @ xswHkyUXqL"" (569213) | #4 ""Black @ eLlYR19TDN"" (533750) | #8 ""jho @ t3NhL8TnYz"" (839650) | #10 ""Justin @ g0FfVCh6gI"" (1070744)",2026-01-01T15:47:30.620Z,176728245062001
"-- starting hand #802 (id: ltkvrlodttuf)  (No Limit Texas Hold'em) (dealer: ""O9O9 @ xswHkyUXqL"") --",2026-01-01T15:47:30.620Z,176728245062000
-- ending hand #801 --,2026-01-01T15:47:27.652Z,176728244765202
"""jho @ t3NhL8TnYz"" collected 6800 from pot",2026-01-01T15:47:27.652Z,176728244765201
"Uncalled bet of 5100 returned to ""jho @ t3NhL8TnYz""",2026-01-01T15:47:27.652Z,176728244765200
"""9917. @ Ek559oOV8c"" folds",2026-01-01T15:47:26.831Z,176728244683100
"""jho @ t3NhL8TnYz"" bets 5100",2026-01-01T15:47:21.408Z,176728244140800
"Flop:  [6♥, 4♣, Q♦]",2026-01-01T15:47:15.812Z,176728243581200
"""Black @ eLlYR19TDN"" folds",2026-01-01T15:47:14.950Z,176728243495000
"""O9O9 @ xswHkyUXqL"" folds",2026-01-01T15:47:12.951Z,176728243295100
"""9917. @ Ek559oOV8c"" calls 2800",2026-01-01T15:47:04.114Z,176728242411400
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T15:47:01.497Z,176728242149700
"""jho @ t3NhL8TnYz"" raises to 2800",2026-01-01T15:47:00.347Z,176728242034700
"""Black @ eLlYR19TDN"" posts a big blind of 800",2026-01-01T15:46:56.221Z,176728241622108
"""O9O9 @ xswHkyUXqL"" posts a small blind of 400",2026-01-01T15:46:56.221Z,176728241622107
"Player stacks: #1 ""9917. @ Ek559oOV8c"" (1023169) | #2 ""O9O9 @ xswHkyUXqL"" (569613) | #4 ""Black @ eLlYR19TDN"" (534550) | #8 ""jho @ t3NhL8TnYz"" (835650) | #10 ""Justin @ g0FfVCh6gI"" (1070744)",2026-01-01T15:46:56.221Z,176728241622101
"-- starting hand #801 (id: dvir0niltjle)  (No Limit Texas Hold'em) (dealer: ""9917. @ Ek559oOV8c"") --",2026-01-01T15:46:56.221Z,176728241622100
-- ending hand #800 --,2026-01-01T15:46:53.319Z,176728241331902
"""O9O9 @ xswHkyUXqL"" collected 33600 from pot",2026-01-01T15:46:53.319Z,176728241331901
"Uncalled bet of 67200 returned to ""O9O9 @ xswHkyUXqL""",2026-01-01T15:46:53.319Z,176728241331900
"""9917. @ Ek559oOV8c"" folds",2026-01-01T15:46:52.478Z,176728241247800
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T15:46:51.344Z,176728241134400
"""O9O9 @ xswHkyUXqL"" bets 67200",2026-01-01T15:46:33.615Z,176728239361500
"""9917. @ Ek559oOV8c"" checks",2026-01-01T15:46:22.794Z,176728238279400
"Flop:  [7♣, 3♦, 6♠]",2026-01-01T15:46:19.876Z,176728237987600
"""9917. @ Ek559oOV8c"" calls 11200",2026-01-01T15:46:19.052Z,176728237905200
"""Justin @ g0FfVCh6gI"" calls 11200",2026-01-01T15:46:17.891Z,176728237789100
"""O9O9 @ xswHkyUXqL"" raises to 11200",2026-01-01T15:46:10.047Z,176728237004700
"""9917. @ Ek559oOV8c"" calls 2800",2026-01-01T15:46:02.910Z,176728236291000
"""Justin @ g0FfVCh6gI"" raises to 2800",2026-01-01T15:45:56.133Z,176728235613300
"""jho @ t3NhL8TnYz"" folds",2026-01-01T15:45:52.788Z,176728235278800
"""Black @ eLlYR19TDN"" folds",2026-01-01T15:45:49.245Z,176728234924500
"""O9O9 @ xswHkyUXqL"" posts a big blind of 800",2026-01-01T15:45:47.795Z,176728234779508
"""9917. @ Ek559oOV8c"" posts a small blind of 400",2026-01-01T15:45:47.795Z,176728234779507
"Player stacks: #1 ""9917. @ Ek559oOV8c"" (1034369) | #2 ""O9O9 @ xswHkyUXqL"" (547213) | #4 ""Black @ eLlYR19TDN"" (534550) | #8 ""jho @ t3NhL8TnYz"" (835650) | #10 ""Justin @ g0FfVCh6gI"" (1081944)",2026-01-01T15:45:47.795Z,176728234779501
"-- starting hand #800 (id: icjmygbotu9f)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-01T15:45:47.795Z,176728234779500
-- ending hand #799 --,2026-01-01T15:45:44.833Z,176728234483302
"""9917. @ Ek559oOV8c"" collected 2800 from pot",2026-01-01T15:45:44.833Z,176728234483301
"Uncalled bet of 2800 returned to ""9917. @ Ek559oOV8c""",2026-01-01T15:45:44.833Z,176728234483300
"""Black @ eLlYR19TDN"" folds",2026-01-01T15:45:44.021Z,176728234402100
"""O9O9 @ xswHkyUXqL"" folds",2026-01-01T15:45:41.447Z,176728234144700
"""9917. @ Ek559oOV8c"" bets 2800",2026-01-01T15:45:40.389Z,176728234038900
"Flop:  [Q♠, 7♥, 9♠]",2026-01-01T15:45:26.266Z,176728232626600
"""9917. @ Ek559oOV8c"" checks",2026-01-01T15:45:25.458Z,176728232545800
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T15:45:24.317Z,176728232431700
"""jho @ t3NhL8TnYz"" folds",2026-01-01T15:45:23.251Z,176728232325100
"""Black @ eLlYR19TDN"" calls 800",2026-01-01T15:45:22.190Z,176728232219000
"""O9O9 @ xswHkyUXqL"" calls 800",2026-01-01T15:45:18.827Z,176728231882700
"""9917. @ Ek559oOV8c"" posts a big blind of 800",2026-01-01T15:45:15.940Z,176728231594008
"""Justin @ g0FfVCh6gI"" posts a small blind of 400",2026-01-01T15:45:15.940Z,176728231594007
"Player stacks: #1 ""9917. @ Ek559oOV8c"" (1032369) | #2 ""O9O9 @ xswHkyUXqL"" (548013) | #4 ""Black @ eLlYR19TDN"" (535350) | #8 ""jho @ t3NhL8TnYz"" (835650) | #10 ""Justin @ g0FfVCh6gI"" (1082344)",2026-01-01T15:45:15.940Z,176728231594001
"-- starting hand #799 (id: 8gnac0slojvu)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-01T15:45:15.940Z,176728231594000
-- ending hand #798 --,2026-01-01T15:45:13.017Z,176728231301702
"""9917. @ Ek559oOV8c"" collected 54600 from pot",2026-01-01T15:45:13.017Z,176728231301701
"Uncalled bet of 54600 returned to ""9917. @ Ek559oOV8c""",2026-01-01T15:45:13.017Z,176728231301700
"""Black @ eLlYR19TDN"" folds",2026-01-01T15:45:12.214Z,176728231221400
"""O9O9 @ xswHkyUXqL"" folds",2026-01-01T15:45:10.858Z,176728231085800
"""9917. @ Ek559oOV8c"" bets 54600",2026-01-01T15:45:08.454Z,176728230845400
"River: K♠, 5♦, Q♥, 3♣ [9♦]",2026-01-01T15:45:03.008Z,176728230300800
"""Black @ eLlYR19TDN"" checks",2026-01-01T15:45:02.135Z,176728230213500
"""O9O9 @ xswHkyUXqL"" checks",2026-01-01T15:45:00.837Z,176728230083700
"""9917. @ Ek559oOV8c"" checks",2026-01-01T15:44:59.329Z,176728229932900
"Turn: K♠, 5♦, Q♥ [3♣]",2026-01-01T15:44:56.653Z,176728229665300
"""9917. @ Ek559oOV8c"" calls 12600",2026-01-01T15:44:55.818Z,176728229581800
"""Black @ eLlYR19TDN"" calls 12600",2026-01-01T15:44:54.528Z,176728229452800
"""O9O9 @ xswHkyUXqL"" bets 12600",2026-01-01T15:44:50.904Z,176728229090400
"""9917. @ Ek559oOV8c"" checks",2026-01-01T15:44:44.678Z,176728228467800
"Flop:  [K♠, 5♦, Q♥]",2026-01-01T15:44:35.920Z,176728227592000
"""9917. @ Ek559oOV8c"" calls 5200",2026-01-01T15:44:35.042Z,176728227504200
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T15:44:33.831Z,176728227383100
"""jho @ t3NhL8TnYz"" folds",2026-01-01T15:44:32.556Z,176728227255600
"""Black @ eLlYR19TDN"" calls 5200",2026-01-01T15:44:29.337Z,176728226933700
"""O9O9 @ xswHkyUXqL"" raises to 5200",2026-01-01T15:44:24.427Z,176728226442700
"""9917. @ Ek559oOV8c"" calls 800",2026-01-01T15:44:20.019Z,176728226001900
"""Justin @ g0FfVCh6gI"" posts a big blind of 800",2026-01-01T15:44:17.674Z,176728225767408
"""jho @ t3NhL8TnYz"" posts a small blind of 400",2026-01-01T15:44:17.674Z,176728225767407
"Player stacks: #1 ""9917. @ Ek559oOV8c"" (995569) | #2 ""O9O9 @ xswHkyUXqL"" (565813) | #4 ""Black @ eLlYR19TDN"" (553150) | #8 ""jho @ t3NhL8TnYz"" (836050) | #10 ""Justin @ g0FfVCh6gI"" (1083144)",2026-01-01T15:44:17.674Z,176728225767401
"-- starting hand #798 (id: jwm7jnm34pxz)  (No Limit Texas Hold'em) (dealer: ""Black @ eLlYR19TDN"") --",2026-01-01T15:44:17.674Z,176728225767400
"""9917. @ Ek559oOV8c"" shows a 4♥, 10♣.",2026-01-01T15:44:15.857Z,176728225585700
-- ending hand #797 --,2026-01-01T15:44:13.908Z,176728225390803
"""O9O9 @ xswHkyUXqL"" collected 50800 from pot with Pair, Q's (combination: Q♠, Q♥, J♦, 10♦, 9♣)",2026-01-01T15:44:13.908Z,176728225390802
"""O9O9 @ xswHkyUXqL"" shows a J♦, Q♠.",2026-01-01T15:44:13.908Z,176728225390801
"""Black @ eLlYR19TDN"" shows a A♣, 7♥.",2026-01-01T15:44:13.908Z,176728225390800
"""O9O9 @ xswHkyUXqL"" checks",2026-01-01T15:44:13.102Z,176728225310200
"""Black @ eLlYR19TDN"" checks",2026-01-01T15:44:11.224Z,176728225122400
